iso3,country,year,month,year_month,date,monthly_total_mm_pop,monthly_mean_daily_mm_pop,monthly_max_1d_mm_pop,monthly_max_3d_mm_pop,monthly_max_5d_mm_pop,monthly_p95_daily_mm_pop,monthly_p99_daily_mm_pop,monthly_n_days_above_20mm_pop,monthly_n_days_above_50mm_pop,n_days_observed
VGB,British Virgin Islands,2015,5,2015-05,2015-05-01,77.97581186996688,2.5153487699989316,43.06345007924308,43.06345007924308,43.06345007924308,17.456180895361896,37.21752622929378,2,0,31
VGB,British Virgin Islands,2015,6,2015-06,2015-06-01,51.27466924364902,1.7091556414549673,40.498132704100954,40.498132704100954,43.09831597364507,5.9044322653901125,31.85864759762749,1,0,30
VGB,British Virgin Islands,2015,7,2015-07,2015-07-01,48.39745718365394,1.5612082962469014,30.746611933935178,36.524514939125176,36.524514939125176,6.706645014691878,23.813244461012737,1,0,31
VGB,British Virgin Islands,2015,8,2015-08,2015-08-01,97.89237552243331,3.157818565239784,41.15787454196412,41.23501749524604,56.51613828634193,28.258069143170964,37.46746369248381,3,0,31
VGB,British Virgin Islands,2015,9,2015-09,2015-09-01,76.56545834849436,2.552181944949812,21.600363816677802,28.73750550439216,49.046636426812725,20.281950643985287,21.22651824440008,3,0,30
VGB,British Virgin Islands,2015,10,2015-10,2015-10-01,228.5713225720709,7.373268470066803,68.44305183557816,141.9521199328515,141.9521199328515,59.486461909798095,68.06543341893895,4,3,31
VGB,British Virgin Islands,2015,11,2015-11,2015-11-01,326.3234502496964,10.877448341656548,96.39817275849524,160.72819647571043,160.72819647571043,54.00016717277589,87.09840953652406,7,2,30
VGB,British Virgin Islands,2015,12,2015-12,2015-12-01,253.59460594506407,8.180471159518197,146.75908322005213,146.75908322005213,307.4872796957626,51.94840606968402,121.89646031518654,3,2,31
VGB,British Virgin Islands,2016,1,2016-01,2016-01-01,79.96550660574869,2.5795324711531835,14.087085853249237,19.393166637882782,29.31999989658994,11.38977937326316,13.494968835649976,0,0,31
VGB,British Virgin Islands,2016,2,2016-02,2016-02-01,73.25325218266285,2.5259742131952705,12.208436942899828,28.342387108786482,32.202627423476976,10.175803333872087,11.666163944180099,0,0,29
VGB,British Virgin Islands,2016,3,2016-03,2016-03-01,113.20661094433609,3.651826159494713,19.269834541103755,24.049817773254322,35.51770836905963,11.845793849130786,17.1559933095095,0,0,31
VGB,British Virgin Islands,2016,4,2016-04,2016-04-01,128.51665334392277,4.283888444797426,104.07824243463537,104.07824243463537,104.07824243463537,13.441126000107994,80.98269129228453,2,1,30
VGB,British Virgin Islands,2016,5,2016-05,2016-05-01,83.42171203041573,2.691022968723088,41.167557775716006,145.24580021035138,145.24580021035138,17.90371872645406,35.13782664276665,2,0,31
VGB,British Virgin Islands,2016,6,2016-06,2016-06-01,73.90525384754297,2.4635084615847656,33.49455635079306,33.57595431778419,42.254154254699735,21.352801231434007,33.13334229637039,2,0,30
VGB,British Virgin Islands,2016,7,2016-07,2016-07-01,121.50786467679339,3.919608537961077,46.281305450341144,55.47765348142467,65.97029849114354,26.74332193763292,43.66131587952818,2,0,31
VGB,British Virgin Islands,2016,8,2016-08,2016-08-01,115.78716957446764,3.7350699862731496,62.89067725156339,94.04107690365419,94.04107690365419,26.422550458084643,53.353176549701104,3,1,31
VGB,British Virgin Islands,2016,9,2016-09,2016-09-01,95.19314873684785,3.173104957894928,43.41993760857624,45.36280202888975,51.189686252766116,16.203855700077632,35.8906396940838,1,0,30
VGB,British Virgin Islands,2016,10,2016-10,2016-10-01,101.71047304172892,3.2809830013460943,28.321082902994906,44.27932709658512,44.27932709658512,17.809447994447964,25.53349450869669,1,0,31
VGB,British Virgin Islands,2016,11,2016-11,2016-11-01,259.8982166174927,8.663273887249757,49.386502996776386,60.292587261419506,103.96543617689916,46.45370573641422,48.71973008397403,5,0,30
VGB,British Virgin Islands,2016,12,2016-12,2016-12-01,158.87811837760685,5.125100592826027,18.47312429415787,29.277115153655792,76.36440120973438,15.997008017985294,17.898981230443514,0,0,31
VGB,British Virgin Islands,2017,1,2017-01,2017-01-01,103.50317163023996,3.3388119880722567,16.836826534556106,24.181135648290113,42.35454419237141,12.949258225681419,16.031352140982552,0,0,31
VGB,British Virgin Islands,2017,2,2017-02,2017-02-01,36.332855537923805,1.2976019834972787,11.360255500082792,13.425649081389377,19.931337277545246,7.462807340904621,10.336450097385024,0,0,28
VGB,British Virgin Islands,2017,3,2017-03,2017-03-01,184.4695751452045,5.950631456296919,24.959269952684643,54.597556443583166,69.54508611529734,20.2351133109986,23.84232385268715,2,0,31
VGB,British Virgin Islands,2017,4,2017-04,2017-04-01,74.40513125706937,2.480171041902312,53.327189583301404,74.40513125706937,74.40513125706937,11.592867920572326,43.974907689536735,2,1,30
VGB,British Virgin Islands,2017,5,2017-05,2017-05-01,66.78991907053017,2.1545135184041992,41.721677843061784,41.721677843061784,41.721677843061784,12.466271195293036,34.00244946323751,1,0,31
VGB,British Virgin Islands,2017,6,2017-06,2017-06-01,64.59995002073927,2.1533316673579757,48.276721704488345,48.276721704488345,48.276721704488345,8.977775573937963,39.01020862189952,1,0,30
VGB,British Virgin Islands,2017,7,2017-07,2017-07-01,155.39275275685867,5.012669443769634,100.70318504270878,100.70318504270878,118.75290210739146,20.609052451324487,77.44274588128599,2,1,31
VGB,British Virgin Islands,2017,8,2017-08,2017-08-01,225.84939317374432,7.285464295927236,61.878334620060464,77.3825411555827,101.88999677822727,39.735602167898435,60.683850558735095,3,2,31
VGB,British Virgin Islands,2017,9,2017-09,2017-09-01,365.7489640520888,12.191632135069627,66.00490813051024,140.13321065083807,153.7515601187845,51.94381717769304,61.92719175419327,8,3,30
VGB,British Virgin Islands,2017,10,2017-10,2017-10-01,242.97918268356486,7.8380381510827375,52.1890553678161,70.79490676537948,89.5559912219351,36.55734807526298,47.742419513706956,6,1,31
