hazard,index_name,iso3,country,policy_year,n_months,n_payout_months,optimal_threshold,accuracy,balanced_accuracy,precision,sensitivity,specificity,f1,net_score,tp,fp,fn,tn,above_threshold_with_payout,above_threshold_no_payout,below_threshold_with_payout,below_threshold_no_payout,rdd_treated_n,rdd_untreated_5pct_n,rdd_untreated_10pct_n,near_below_5pct_n,near_tn_below_5pct,near_fn_below_5pct,near_below_payout_rate_5pct,near_below_10pct_n,near_tn_below_10pct,near_fn_below_10pct,near_below_payout_rate_10pct
tc,monthly_max_wind_kt,GTM,Guatemala,2023/24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,GTM,Guatemala,2024/25,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HND,Honduras,2006/07,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HND,Honduras,2007/08,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HND,Honduras,2008/09,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HND,Honduras,2009/10,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HND,Honduras,2010/11,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HND,Honduras,2011/12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HND,Honduras,2012/13,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HND,Honduras,2013/14,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HND,Honduras,2014/15,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HND,Honduras,2015/16,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HND,Honduras,2016/17,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HND,Honduras,2017/18,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HND,Honduras,2018/19,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HND,Honduras,2019/20,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HND,Honduras,2020/21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HND,Honduras,2021/22,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HND,Honduras,2022/23,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HND,Honduras,2023/24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HND,Honduras,2024/25,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HTI,Haiti,2006/07,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HTI,Haiti,2007/08,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HTI,Haiti,2008/09,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HTI,Haiti,2009/10,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HTI,Haiti,2010/11,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HTI,Haiti,2011/12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HTI,Haiti,2012/13,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HTI,Haiti,2013/14,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HTI,Haiti,2014/15,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HTI,Haiti,2015/16,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HTI,Haiti,2016/17,12,1,130.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
tc,monthly_max_wind_kt,HTI,Haiti,2017/18,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HTI,Haiti,2018/19,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HTI,Haiti,2019/20,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HTI,Haiti,2020/21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HTI,Haiti,2021/22,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HTI,Haiti,2022/23,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HTI,Haiti,2023/24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,HTI,Haiti,2024/25,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,JAM,Jamaica,2006/07,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,JAM,Jamaica,2007/08,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,JAM,Jamaica,2008/09,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,JAM,Jamaica,2009/10,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,JAM,Jamaica,2010/11,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,JAM,Jamaica,2011/12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,JAM,Jamaica,2012/13,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,JAM,Jamaica,2013/14,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,JAM,Jamaica,2014/15,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,JAM,Jamaica,2015/16,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,JAM,Jamaica,2016/17,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,JAM,Jamaica,2017/18,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,JAM,Jamaica,2018/19,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,JAM,Jamaica,2019/20,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,JAM,Jamaica,2020/21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,JAM,Jamaica,2021/22,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,JAM,Jamaica,2022/23,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,JAM,Jamaica,2023/24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,JAM,Jamaica,2024/25,7,1,118.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
tc,monthly_max_wind_kt,KNA,Saint Kitts and Nevis,2006/07,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,KNA,Saint Kitts and Nevis,2007/08,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,KNA,Saint Kitts and Nevis,2008/09,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,KNA,Saint Kitts and Nevis,2009/10,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,KNA,Saint Kitts and Nevis,2010/11,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,KNA,Saint Kitts and Nevis,2011/12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,KNA,Saint Kitts and Nevis,2012/13,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,KNA,Saint Kitts and Nevis,2013/14,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,KNA,Saint Kitts and Nevis,2014/15,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,KNA,Saint Kitts and Nevis,2015/16,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,KNA,Saint Kitts and Nevis,2016/17,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,KNA,Saint Kitts and Nevis,2017/18,12,1,0.0,0.08333333333333333,0.5,0.08333333333333333,1.0,0.0,0.15384615384615385,-10.0,1.0,11.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,11.0,11.0,0.0,0.0,0.0,,0.0,0.0,0.0,
tc,monthly_max_wind_kt,KNA,Saint Kitts and Nevis,2018/19,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,KNA,Saint Kitts and Nevis,2019/20,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,KNA,Saint Kitts and Nevis,2020/21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,KNA,Saint Kitts and Nevis,2021/22,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,KNA,Saint Kitts and Nevis,2022/23,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,KNA,Saint Kitts and Nevis,2023/24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,KNA,Saint Kitts and Nevis,2024/25,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,LCA,Saint Lucia,2006/07,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,LCA,Saint Lucia,2007/08,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,LCA,Saint Lucia,2008/09,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,LCA,Saint Lucia,2009/10,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,LCA,Saint Lucia,2010/11,12,1,85.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
tc,monthly_max_wind_kt,LCA,Saint Lucia,2011/12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,LCA,Saint Lucia,2012/13,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,LCA,Saint Lucia,2013/14,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,LCA,Saint Lucia,2014/15,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,LCA,Saint Lucia,2015/16,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,LCA,Saint Lucia,2016/17,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,LCA,Saint Lucia,2017/18,12,1,0.0,0.08333333333333333,0.5,0.08333333333333333,1.0,0.0,0.15384615384615385,-10.0,1.0,11.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,11.0,11.0,0.0,0.0,0.0,,0.0,0.0,0.0,
tc,monthly_max_wind_kt,LCA,Saint Lucia,2018/19,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,LCA,Saint Lucia,2019/20,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,LCA,Saint Lucia,2020/21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,LCA,Saint Lucia,2021/22,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,LCA,Saint Lucia,2022/23,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,LCA,Saint Lucia,2023/24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,LCA,Saint Lucia,2024/25,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,MSR,Montserrat,2006/07,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,MSR,Montserrat,2007/08,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,MSR,Montserrat,2008/09,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,MSR,Montserrat,2009/10,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,MSR,Montserrat,2010/11,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,MSR,Montserrat,2011/12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,MSR,Montserrat,2012/13,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,MSR,Montserrat,2013/14,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,MSR,Montserrat,2014/15,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,MSR,Montserrat,2015/16,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,MSR,Montserrat,2016/17,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,MSR,Montserrat,2017/18,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,MSR,Montserrat,2018/19,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,MSR,Montserrat,2019/20,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,MSR,Montserrat,2020/21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,MSR,Montserrat,2021/22,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,MSR,Montserrat,2022/23,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,MSR,Montserrat,2023/24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,MSR,Montserrat,2024/25,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,NIC,Nicaragua,2006/07,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,NIC,Nicaragua,2007/08,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,NIC,Nicaragua,2008/09,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,NIC,Nicaragua,2009/10,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,NIC,Nicaragua,2010/11,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,NIC,Nicaragua,2011/12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,NIC,Nicaragua,2012/13,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,NIC,Nicaragua,2013/14,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,NIC,Nicaragua,2014/15,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,NIC,Nicaragua,2015/16,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,NIC,Nicaragua,2016/17,12,1,100.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
tc,monthly_max_wind_kt,NIC,Nicaragua,2017/18,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,NIC,Nicaragua,2018/19,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,NIC,Nicaragua,2019/20,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,NIC,Nicaragua,2020/21,12,1,130.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
tc,monthly_max_wind_kt,NIC,Nicaragua,2021/22,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,NIC,Nicaragua,2022/23,12,1,75.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
tc,monthly_max_wind_kt,NIC,Nicaragua,2023/24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,NIC,Nicaragua,2024/25,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,PAN,Panama,2006/07,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,PAN,Panama,2007/08,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,PAN,Panama,2008/09,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,PAN,Panama,2009/10,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,PAN,Panama,2010/11,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,PAN,Panama,2011/12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,PAN,Panama,2012/13,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,PAN,Panama,2013/14,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,PAN,Panama,2014/15,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,PAN,Panama,2015/16,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,PAN,Panama,2016/17,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,PAN,Panama,2017/18,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,PAN,Panama,2018/19,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,PAN,Panama,2019/20,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,PAN,Panama,2020/21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,PAN,Panama,2021/22,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,PAN,Panama,2022/23,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,PAN,Panama,2023/24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,PAN,Panama,2024/25,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,SXM,Sint Maarten,2006/07,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,SXM,Sint Maarten,2007/08,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,SXM,Sint Maarten,2008/09,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,SXM,Sint Maarten,2009/10,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,SXM,Sint Maarten,2010/11,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,SXM,Sint Maarten,2011/12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,SXM,Sint Maarten,2012/13,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,SXM,Sint Maarten,2013/14,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,SXM,Sint Maarten,2014/15,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,SXM,Sint Maarten,2015/16,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,SXM,Sint Maarten,2016/17,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,SXM,Sint Maarten,2017/18,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,SXM,Sint Maarten,2018/19,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,SXM,Sint Maarten,2019/20,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,SXM,Sint Maarten,2020/21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,SXM,Sint Maarten,2021/22,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,SXM,Sint Maarten,2022/23,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,SXM,Sint Maarten,2023/24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,SXM,Sint Maarten,2024/25,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TCA,Turks and Caicos Islands,2006/07,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TCA,Turks and Caicos Islands,2007/08,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TCA,Turks and Caicos Islands,2008/09,12,1,115.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
tc,monthly_max_wind_kt,TCA,Turks and Caicos Islands,2009/10,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TCA,Turks and Caicos Islands,2010/11,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TCA,Turks and Caicos Islands,2011/12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TCA,Turks and Caicos Islands,2012/13,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TCA,Turks and Caicos Islands,2013/14,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TCA,Turks and Caicos Islands,2014/15,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TCA,Turks and Caicos Islands,2015/16,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TCA,Turks and Caicos Islands,2016/17,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TCA,Turks and Caicos Islands,2017/18,12,1,140.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
tc,monthly_max_wind_kt,TCA,Turks and Caicos Islands,2018/19,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TCA,Turks and Caicos Islands,2019/20,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TCA,Turks and Caicos Islands,2020/21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TCA,Turks and Caicos Islands,2021/22,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TCA,Turks and Caicos Islands,2022/23,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TCA,Turks and Caicos Islands,2023/24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TCA,Turks and Caicos Islands,2024/25,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TTO,Trinidad and Tobago,2006/07,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TTO,Trinidad and Tobago,2007/08,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TTO,Trinidad and Tobago,2008/09,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TTO,Trinidad and Tobago,2009/10,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TTO,Trinidad and Tobago,2010/11,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TTO,Trinidad and Tobago,2011/12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TTO,Trinidad and Tobago,2012/13,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TTO,Trinidad and Tobago,2013/14,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TTO,Trinidad and Tobago,2014/15,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TTO,Trinidad and Tobago,2015/16,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TTO,Trinidad and Tobago,2016/17,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TTO,Trinidad and Tobago,2017/18,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TTO,Trinidad and Tobago,2018/19,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TTO,Trinidad and Tobago,2019/20,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc,monthly_max_wind_kt,TTO,Trinidad and Tobago,2020/21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
