hazard,iso3,country,year,month,plot_date,policy_year,monthly_max_shake_proxy,monthly_sum_shake_proxy,monthly_max_mag_nearby,n_eq_nearby,has_payout,payout_amount_usd
earthquake,DOM,Dominican Republic,2009,4,2009-04-01,2008/09,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2009,5,2009-05-01,2008/09,64.34020941352951,64.34020941352951,5.0,1,0,0.0
earthquake,DOM,Dominican Republic,2009,6,2009-06-01,2009/10,101.09704804055129,101.09704804055129,4.9,1,0,0.0
earthquake,DOM,Dominican Republic,2009,7,2009-07-01,2009/10,177.82794100389228,208.60786724928303,4.7,2,0,0.0
earthquake,DOM,Dominican Republic,2009,8,2009-08-01,2009/10,199.52623149688787,382.40727194871374,5.1,4,0,0.0
earthquake,DOM,Dominican Republic,2009,9,2009-09-01,2009/10,251.188643150958,251.188643150958,4.8,1,0,0.0
earthquake,DOM,Dominican Republic,2009,10,2009-10-01,2009/10,194.6641802806147,194.6641802806147,4.6,1,0,0.0
earthquake,DOM,Dominican Republic,2009,11,2009-11-01,2009/10,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2009,12,2009-12-01,2009/10,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2010,1,2010-01-01,2009/10,2283.786604662019,13545.0702796321,7.0,60,0,0.0
earthquake,DOM,Dominican Republic,2010,2,2010-02-01,2009/10,180.23960341789868,561.4491825806556,5.3,4,0,0.0
earthquake,DOM,Dominican Republic,2010,3,2010-03-01,2009/10,251.188643150958,605.240923998864,5.6,5,0,0.0
earthquake,DOM,Dominican Republic,2010,4,2010-04-01,2009/10,343.3190189303888,421.5502535035335,5.1,3,0,0.0
earthquake,DOM,Dominican Republic,2010,5,2010-05-01,2009/10,390.0496512248428,464.743936647733,5.8,2,0,0.0
earthquake,DOM,Dominican Republic,2010,6,2010-06-01,2010/11,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2010,7,2010-07-01,2010/11,30.86004139554469,82.7280340403056,4.7,3,0,0.0
earthquake,DOM,Dominican Republic,2010,8,2010-08-01,2010/11,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2010,9,2010-09-01,2010/11,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2010,10,2010-10-01,2010/11,46.85823011108511,74.06998752210157,5.1,2,0,0.0
earthquake,DOM,Dominican Republic,2010,11,2010-11-01,2010/11,436.61504555074566,558.3187186552374,5.4,2,0,0.0
earthquake,DOM,Dominican Republic,2010,12,2010-12-01,2010/11,102.87660232040076,102.87660232040076,5.1,1,0,0.0
earthquake,DOM,Dominican Republic,2011,1,2011-01-01,2010/11,59.858322216558136,59.858322216558136,4.9,1,0,0.0
earthquake,DOM,Dominican Republic,2011,2,2011-02-01,2010/11,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2011,3,2011-03-01,2010/11,227.48169153178748,227.48169153178748,5.0,1,0,0.0
earthquake,DOM,Dominican Republic,2011,4,2011-04-01,2010/11,32.62806202192986,62.17379821339976,5.0,2,0,0.0
earthquake,DOM,Dominican Republic,2011,5,2011-05-01,2010/11,177.82794100389228,363.1483137063999,4.7,3,0,0.0
earthquake,DOM,Dominican Republic,2011,6,2011-06-01,2011/12,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2011,7,2011-07-01,2011/12,144.5214115873122,144.5214115873122,4.6,1,0,0.0
earthquake,DOM,Dominican Republic,2011,8,2011-08-01,2011/12,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2011,9,2011-09-01,2011/12,27.530851070234977,27.530851070234977,4.6,1,0,0.0
earthquake,DOM,Dominican Republic,2011,10,2011-10-01,2011/12,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2011,11,2011-11-01,2011/12,140.73057953142225,340.94945854091,5.2,4,0,0.0
earthquake,DOM,Dominican Republic,2011,12,2011-12-01,2011/12,222.19815226311957,437.582358782611,5.2,3,0,0.0
earthquake,DOM,Dominican Republic,2012,1,2012-01-01,2011/12,562.341325190349,1797.95748231107,5.5,6,0,0.0
earthquake,DOM,Dominican Republic,2012,2,2012-02-01,2011/12,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2012,3,2012-03-01,2011/12,163.1933705982929,299.3612101290473,4.8,3,0,0.0
earthquake,DOM,Dominican Republic,2012,4,2012-04-01,2011/12,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2012,5,2012-05-01,2011/12,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2012,6,2012-06-01,2012/13,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2012,7,2012-07-01,2012/13,354.8133892335753,532.6413302374676,5.1,2,0,0.0
earthquake,DOM,Dominican Republic,2012,8,2012-08-01,2012/13,31.359996708233357,119.41734626126532,5.0,5,0,0.0
earthquake,DOM,Dominican Republic,2012,9,2012-09-01,2012/13,93.569768458214,198.1286591284329,4.9,6,0,0.0
earthquake,DOM,Dominican Republic,2012,10,2012-10-01,2012/13,223.872113856834,576.4841891350056,4.7,3,0,0.0
earthquake,DOM,Dominican Republic,2012,11,2012-11-01,2012/13,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2012,12,2012-12-01,2012/13,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2013,1,2013-01-01,2012/13,34.530538883326265,34.530538883326265,5.0,1,0,0.0
earthquake,DOM,Dominican Republic,2013,2,2013-02-01,2012/13,235.1881618616742,256.3887536941047,5.1,2,0,0.0
earthquake,DOM,Dominican Republic,2013,3,2013-03-01,2012/13,24.906676811912668,24.906676811912668,4.5,1,0,0.0
earthquake,DOM,Dominican Republic,2013,4,2013-04-01,2012/13,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2013,5,2013-05-01,2012/13,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2013,6,2013-06-01,2013/14,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2013,7,2013-07-01,2013/14,281.8382931264455,281.8382931264455,4.9,1,0,0.0
earthquake,DOM,Dominican Republic,2013,8,2013-08-01,2013/14,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2013,9,2013-09-01,2013/14,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2013,10,2013-10-01,2013/14,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2013,11,2013-11-01,2013/14,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2013,12,2013-12-01,2013/14,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2014,1,2014-01-01,2013/14,656.169179938099,656.169179938099,6.4,1,0,0.0
earthquake,DOM,Dominican Republic,2014,2,2014-02-01,2013/14,177.82794100389228,210.8963833707342,4.6,2,0,0.0
earthquake,DOM,Dominican Republic,2014,3,2014-03-01,2013/14,117.8918670769816,199.11562132572456,4.6,2,0,0.0
earthquake,DOM,Dominican Republic,2014,4,2014-04-01,2013/14,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2014,5,2014-05-01,2013/14,698.6355365482599,698.6355365482599,5.8,1,0,0.0
earthquake,DOM,Dominican Republic,2014,6,2014-06-01,2014/15,164.86950536543725,164.86950536543725,4.5,1,0,0.0
earthquake,DOM,Dominican Republic,2014,7,2014-07-01,2014/15,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2014,8,2014-08-01,2014/15,34.672149313971715,34.672149313971715,4.6,1,0,0.0
earthquake,DOM,Dominican Republic,2014,9,2014-09-01,2014/15,222.22122047581783,222.22122047581783,4.7,1,0,0.0
earthquake,DOM,Dominican Republic,2014,10,2014-10-01,2014/15,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2014,11,2014-11-01,2014/15,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2014,12,2014-12-01,2014/15,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2015,1,2015-01-01,2014/15,223.872113856834,401.7000548607263,4.7,2,0,0.0
earthquake,DOM,Dominican Republic,2015,2,2015-02-01,2014/15,177.82794100389228,177.82794100389228,4.5,1,0,0.0
earthquake,DOM,Dominican Republic,2015,3,2015-03-01,2014/15,19.74924417976437,19.74924417976437,4.6,1,0,0.0
earthquake,DOM,Dominican Republic,2015,4,2015-04-01,2014/15,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2015,5,2015-05-01,2014/15,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2015,6,2015-06-01,2015/16,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2015,7,2015-07-01,2015/16,119.26283926721162,119.26283926721162,4.5,1,0,0.0
earthquake,DOM,Dominican Republic,2015,8,2015-08-01,2015/16,58.86515679066577,84.51592516546381,4.8,2,0,0.0
earthquake,DOM,Dominican Republic,2015,9,2015-09-01,2015/16,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2015,10,2015-10-01,2015/16,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2015,11,2015-11-01,2015/16,251.188643150958,450.7148746478458,4.8,2,0,0.0
earthquake,DOM,Dominican Republic,2015,12,2015-12-01,2015/16,177.82794100389228,177.82794100389228,4.5,1,0,0.0
earthquake,DOM,Dominican Republic,2016,1,2016-01-01,2015/16,177.82794100389228,526.829048498115,5.2,10,0,0.0
earthquake,DOM,Dominican Republic,2016,2,2016-02-01,2015/16,199.52623149688787,199.52623149688787,4.6,1,0,0.0
earthquake,DOM,Dominican Republic,2016,3,2016-03-01,2015/16,199.52623149688787,199.52623149688787,4.6,1,0,0.0
earthquake,DOM,Dominican Republic,2016,4,2016-04-01,2015/16,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2016,5,2016-05-01,2015/16,177.82794100389228,177.82794100389228,4.5,1,0,0.0
earthquake,DOM,Dominican Republic,2016,6,2016-06-01,2016/17,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2016,7,2016-07-01,2016/17,199.52623149688787,199.52623149688787,4.6,1,0,0.0
earthquake,DOM,Dominican Republic,2016,8,2016-08-01,2016/17,177.60452268157437,177.60452268157437,4.5,1,0,0.0
earthquake,DOM,Dominican Republic,2016,9,2016-09-01,2016/17,73.79426712570857,73.79426712570857,5.0,1,0,0.0
earthquake,DOM,Dominican Republic,2016,10,2016-10-01,2016/17,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2016,11,2016-11-01,2016/17,219.96283262514757,219.96283262514757,4.8,1,0,0.0
earthquake,DOM,Dominican Republic,2016,12,2016-12-01,2016/17,177.82794100389228,226.07405002986525,4.6,2,0,0.0
earthquake,DOM,Dominican Republic,2017,1,2017-01-01,2016/17,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2017,2,2017-02-01,2016/17,199.52623149688787,377.3541725007801,4.6,2,0,0.0
earthquake,DOM,Dominican Republic,2017,3,2017-03-01,2016/17,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2017,4,2017-04-01,2016/17,199.52623149688787,229.1595043806307,4.7,2,0,0.0
earthquake,DOM,Dominican Republic,2017,5,2017-05-01,2016/17,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2017,6,2017-06-01,2017/18,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2017,7,2017-07-01,2017/18,85.81486167845907,115.35610742705708,4.7,2,0,0.0
earthquake,DOM,Dominican Republic,2017,8,2017-08-01,2017/18,177.82794100389228,258.2274106076639,4.8,2,0,0.0
earthquake,DOM,Dominican Republic,2017,9,2017-09-01,2017/18,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2017,10,2017-10-01,2017/18,281.8382931264455,281.8382931264455,4.9,1,0,0.0
earthquake,DOM,Dominican Republic,2017,11,2017-11-01,2017/18,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2017,12,2017-12-01,2017/18,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2018,1,2018-01-01,2017/18,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2018,2,2018-02-01,2017/18,81.15655182455548,106.56240568779442,4.6,2,0,0.0
earthquake,DOM,Dominican Republic,2018,3,2018-03-01,2017/18,30.85100679956449,30.85100679956449,4.5,1,0,0.0
earthquake,DOM,Dominican Republic,2018,4,2018-04-01,2017/18,29.21549008169163,51.577411607944285,4.7,2,0,0.0
earthquake,DOM,Dominican Republic,2018,5,2018-05-01,2017/18,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2018,6,2018-06-01,2018/19,223.872113856834,223.872113856834,4.7,1,0,0.0
earthquake,DOM,Dominican Republic,2018,7,2018-07-01,2018/19,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2018,8,2018-08-01,2018/19,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2018,9,2018-09-01,2018/19,398.1071705534973,398.1071705534973,5.2,1,0,0.0
earthquake,DOM,Dominican Republic,2018,10,2018-10-01,2018/19,439.6228634877772,712.9353094312004,5.9,3,0,0.0
earthquake,DOM,Dominican Republic,2018,11,2018-11-01,2018/19,42.10109642342511,42.10109642342511,4.9,1,0,0.0
earthquake,DOM,Dominican Republic,2018,12,2018-12-01,2018/19,199.52623149688787,450.1070295243521,4.67,3,0,0.0
earthquake,DOM,Dominican Republic,2019,1,2019-01-01,2018/19,118.25311723579438,118.25311723579438,4.5,1,0,0.0
earthquake,DOM,Dominican Republic,2019,2,2019-02-01,2018/19,440.6839868963052,475.37387860158526,5.3,2,0,0.0
earthquake,DOM,Dominican Republic,2019,3,2019-03-01,2018/19,56.73022576942496,56.73022576942496,4.6,1,0,0.0
earthquake,DOM,Dominican Republic,2019,4,2019-04-01,2018/19,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2019,5,2019-05-01,2018/19,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2019,6,2019-06-01,2019/20,177.82794100389228,177.82794100389228,4.5,1,0,0.0
earthquake,DOM,Dominican Republic,2019,7,2019-07-01,2019/20,223.872113856834,223.872113856834,4.7,1,0,0.0
earthquake,DOM,Dominican Republic,2019,8,2019-08-01,2019/20,24.103467040238563,24.103467040238563,4.9,1,0,0.0
earthquake,DOM,Dominican Republic,2019,9,2019-09-01,2019/20,522.8692292270274,941.984604049043,6.0,4,0,0.0
earthquake,DOM,Dominican Republic,2019,10,2019-10-01,2019/20,33.82919159271212,56.71495613846624,4.96,2,0,0.0
earthquake,DOM,Dominican Republic,2019,11,2019-11-01,2019/20,125.5747074463045,125.5747074463045,4.78,1,0,0.0
earthquake,DOM,Dominican Republic,2019,12,2019-12-01,2019/20,126.85863492905868,307.5604369951784,5.0,3,0,0.0
earthquake,DOM,Dominican Republic,2020,1,2020-01-01,2019/20,630.304640498037,4260.489253451724,6.4,30,0,0.0
earthquake,DOM,Dominican Republic,2020,2,2020-02-01,2019/20,142.02625883427334,268.0305864813514,5.0,2,0,0.0
earthquake,DOM,Dominican Republic,2020,3,2020-03-01,2019/20,218.26068183545013,218.26068183545013,4.8,1,0,0.0
earthquake,DOM,Dominican Republic,2020,4,2020-04-01,2019/20,51.71676677262899,51.71676677262899,4.6,1,0,0.0
earthquake,DOM,Dominican Republic,2020,5,2020-05-01,2019/20,189.9490642474625,518.0873811732856,5.4,4,0,0.0
earthquake,DOM,Dominican Republic,2020,6,2020-06-01,2020/21,106.24004308996578,351.5518551988609,4.8,4,0,0.0
earthquake,DOM,Dominican Republic,2020,7,2020-07-01,2020/21,192.8867904853585,333.44118707455283,5.3,3,0,0.0
earthquake,DOM,Dominican Republic,2020,8,2020-08-01,2020/21,98.1260511576604,98.1260511576604,4.8,1,0,0.0
earthquake,DOM,Dominican Republic,2020,9,2020-09-01,2020/21,177.82794100389228,177.82794100389228,4.5,1,0,0.0
earthquake,DOM,Dominican Republic,2020,10,2020-10-01,2020/21,196.70798080249045,255.88007288936035,5.3,3,0,0.0
earthquake,DOM,Dominican Republic,2020,11,2020-11-01,2020/21,177.82794100389228,243.49942364353825,4.71,3,0,0.0
earthquake,DOM,Dominican Republic,2020,12,2020-12-01,2020/21,101.03854502552043,190.03806142373287,4.8,2,0,0.0
earthquake,DOM,Dominican Republic,2021,1,2021-01-01,2020/21,46.40680218234361,46.40680218234361,5.4,1,0,0.0
earthquake,DOM,Dominican Republic,2021,2,2021-02-01,2020/21,43.12678917023713,43.12678917023713,4.99,1,0,0.0
earthquake,DOM,Dominican Republic,2021,3,2021-03-01,2020/21,46.117222049522624,46.117222049522624,4.8,1,0,0.0
earthquake,DOM,Dominican Republic,2021,4,2021-04-01,2020/21,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2021,5,2021-05-01,2020/21,22.265279351296005,22.265279351296005,4.5,1,0,0.0
earthquake,DOM,Dominican Republic,2021,6,2021-06-01,2021/22,303.4190276437699,303.4190276437699,5.0,1,0,0.0
earthquake,DOM,Dominican Republic,2021,7,2021-07-01,2021/22,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2021,8,2021-08-01,2021/22,1744.229562192976,3235.430356587161,7.2,14,0,0.0
earthquake,DOM,Dominican Republic,2021,9,2021-09-01,2021/22,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2021,10,2021-10-01,2021/22,47.11635544228916,47.11635544228916,4.8,1,0,0.0
earthquake,DOM,Dominican Republic,2021,11,2021-11-01,2021/22,177.82794100389228,233.59242672061976,4.6,2,0,0.0
earthquake,DOM,Dominican Republic,2021,12,2021-12-01,2021/22,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2022,1,2022-01-01,2021/22,212.1896931980423,903.5069235555638,5.3,8,0,0.0
earthquake,DOM,Dominican Republic,2022,2,2022-02-01,2021/22,68.1465836118461,68.1465836118461,4.7,1,0,0.0
earthquake,DOM,Dominican Republic,2022,3,2022-03-01,2021/22,109.8003510852498,226.06243964812936,5.1,3,0,0.0
earthquake,DOM,Dominican Republic,2022,4,2022-04-01,2021/22,67.2327458452395,67.2327458452395,4.7,1,0,0.0
earthquake,DOM,Dominican Republic,2022,5,2022-05-01,2021/22,76.312447112381,137.39969718682534,5.5,2,0,0.0
earthquake,DOM,Dominican Republic,2022,6,2022-06-01,2022/23,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2022,7,2022-07-01,2022/23,208.6912270530436,208.6912270530436,4.7,1,0,0.0
earthquake,DOM,Dominican Republic,2022,8,2022-08-01,2022/23,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2022,9,2022-09-01,2022/23,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2022,10,2022-10-01,2022/23,223.872113856834,617.979430142534,4.7,3,0,0.0
earthquake,DOM,Dominican Republic,2022,11,2022-11-01,2022/23,168.76115406312493,168.76115406312493,5.0,1,0,0.0
earthquake,DOM,Dominican Republic,2022,12,2022-12-01,2022/23,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2023,1,2023-01-01,2022/23,21.448626083375046,21.448626083375046,4.6,1,0,0.0
earthquake,DOM,Dominican Republic,2023,2,2023-02-01,2022/23,269.3023804316067,441.2606917371028,5.4,2,0,0.0
earthquake,DOM,Dominican Republic,2023,3,2023-03-01,2022/23,199.52623149688787,199.52623149688787,4.6,1,0,0.0
earthquake,DOM,Dominican Republic,2023,4,2023-04-01,2022/23,177.82794100389228,253.7245632022453,4.5,2,0,0.0
earthquake,DOM,Dominican Republic,2023,5,2023-05-01,2022/23,251.188643150958,251.188643150958,4.8,1,0,0.0
earthquake,DOM,Dominican Republic,2023,6,2023-06-01,2023/24,81.78881243221113,81.78881243221113,4.9,1,0,0.0
earthquake,DOM,Dominican Republic,2023,7,2023-07-01,2023/24,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2023,8,2023-08-01,2023/24,14.935897806620432,14.935897806620432,4.5,1,0,0.0
earthquake,DOM,Dominican Republic,2023,9,2023-09-01,2023/24,177.82794100389228,177.82794100389228,4.5,1,0,0.0
earthquake,DOM,Dominican Republic,2023,10,2023-10-01,2023/24,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2023,11,2023-11-01,2023/24,316.227766016838,316.227766016838,5.0,1,0,0.0
earthquake,DOM,Dominican Republic,2023,12,2023-12-01,2023/24,338.8034159705625,750.6005001659486,5.7,3,0,0.0
earthquake,DOM,Dominican Republic,2024,1,2024-01-01,2023/24,29.88446674032352,59.3019932786479,4.6,2,0,0.0
earthquake,DOM,Dominican Republic,2024,2,2024-02-01,2023/24,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2024,3,2024-03-01,2023/24,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2024,4,2024-04-01,2023/24,40.0077675260696,40.0077675260696,4.9,1,0,0.0
earthquake,DOM,Dominican Republic,2024,5,2024-05-01,2023/24,335.28212667547086,335.28212667547086,5.6,1,0,0.0
earthquake,DOM,Dominican Republic,2024,6,2024-06-01,2024/25,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2024,7,2024-07-01,2024/25,0.0,0.0,,0,0,0.0
earthquake,DOM,Dominican Republic,2024,8,2024-08-01,2024/25,184.23690600783544,184.23690600783544,4.8,1,0,0.0
earthquake,DOM,Dominican Republic,2024,9,2024-09-01,2024/25,22.430477771090708,22.430477771090708,4.5,1,0,0.0
earthquake,DOM,Dominican Republic,2024,10,2024-10-01,2024/25,19.90354328769585,19.90354328769585,4.6,1,0,0.0
earthquake,DOM,Dominican Republic,2024,11,2024-11-01,2024/25,37.36266863577057,37.36266863577057,4.68,1,0,0.0
earthquake,DOM,Dominican Republic,2024,12,2024-12-01,2024/25,35.18745880033056,35.18745880033056,4.65,1,0,0.0
earthquake,GRD,Grenada,2007,1,2007-01-01,2006/07,0.0,0.0,,0,0,0.0
earthquake,GRD,Grenada,2007,2,2007-02-01,2006/07,144.04349336974408,144.04349336974408,4.9,1,0,0.0
earthquake,GRD,Grenada,2007,3,2007-03-01,2006/07,89.28640489147703,169.7339930905091,4.7,2,0,0.0
earthquake,GRD,Grenada,2007,4,2007-04-01,2006/07,84.39489932117645,84.39489932117645,4.6,1,0,0.0
earthquake,GRD,Grenada,2007,5,2007-05-01,2006/07,20.17262834589652,20.17262834589652,4.5,1,0,0.0
earthquake,GRD,Grenada,2007,6,2007-06-01,2007/08,0.0,0.0,,0,0,0.0
earthquake,GRD,Grenada,2007,7,2007-07-01,2007/08,121.44129163559975,140.19648521079404,4.9,2,0,0.0
earthquake,GRD,Grenada,2007,8,2007-08-01,2007/08,30.75349263409717,30.75349263409717,4.5,1,0,0.0
earthquake,GRD,Grenada,2007,9,2007-09-01,2007/08,101.43628632339151,101.43628632339151,5.0,1,0,0.0
earthquake,GRD,Grenada,2007,10,2007-10-01,2007/08,0.0,0.0,,0,0,0.0
earthquake,GRD,Grenada,2007,11,2007-11-01,2007/08,1253.1943208998398,1601.9308236335871,7.4,7,0,0.0
earthquake,GRD,Grenada,2007,12,2007-12-01,2007/08,121.75510184901378,363.59551341908,5.2,5,0,0.0
earthquake,GRD,Grenada,2008,1,2008-01-01,2007/08,0.0,0.0,,0,0,0.0
earthquake,GRD,Grenada,2008,2,2008-02-01,2007/08,97.00008296082252,238.07893738323656,5.3,3,0,0.0
earthquake,GRD,Grenada,2008,3,2008-03-01,2007/08,96.04941206174676,255.32555679614487,4.7,3,0,0.0
earthquake,GRD,Grenada,2008,4,2008-04-01,2007/08,0.0,0.0,,0,0,0.0
earthquake,GRD,Grenada,2008,5,2008-05-01,2007/08,28.415291551648355,28.415291551648355,4.6,1,0,0.0
earthquake,GRD,Grenada,2008,6,2008-06-01,2008/09,218.6683926082372,265.0867398387001,5.2,2,0,0.0
earthquake,GRD,Grenada,2008,7,2008-07-01,2008/09,239.34693693213487,303.84258303442414,5.8,2,0,0.0
earthquake,GRD,Grenada,2008,8,2008-08-01,2008/09,99.32301646944596,181.88557256904164,5.2,2,0,0.0
earthquake,GRD,Grenada,2008,9,2008-09-01,2008/09,87.37207969801395,87.37207969801395,4.7,1,0,0.0
earthquake,GRD,Grenada,2008,10,2008-10-01,2008/09,0.0,0.0,,0,0,0.0
earthquake,GRD,Grenada,2008,11,2008-11-01,2008/09,0.0,0.0,,0,0,0.0
earthquake,GRD,Grenada,2008,12,2008-12-01,2008/09,144.11234149346168,176.55389644073546,4.9,2,0,0.0
earthquake,GRD,Grenada,2009,1,2009-01-01,2008/09,0.0,0.0,,0,0,0.0
earthquake,GRD,Grenada,2009,2,2009-02-01,2008/09,21.935977206436142,21.935977206436142,4.5,1,0,0.0
earthquake,GRD,Grenada,2009,3,2009-03-01,2008/09,63.15547863981537,63.15547863981537,4.5,1,0,0.0
earthquake,GRD,Grenada,2009,4,2009-04-01,2008/09,98.72690945970665,178.97834860189786,4.9,2,0,0.0
earthquake,GRD,Grenada,2009,5,2009-05-01,2008/09,42.64544971979444,84.91455694544925,4.6,2,0,0.0
earthquake,GRD,Grenada,2009,6,2009-06-01,2009/10,0.0,0.0,,0,0,0.0
earthquake,GRD,Grenada,2009,7,2009-07-01,2009/10,0.0,0.0,,0,0,0.0
earthquake,GRD,Grenada,2009,8,2009-08-01,2009/10,0.0,0.0,,0,0,0.0
earthquake,GRD,Grenada,2009,9,2009-09-01,2009/10,105.50956439858238,105.50956439858238,4.8,1,0,0.0
earthquake,GRD,Grenada,2009,10,2009-10-01,2009/10,32.31751204998949,32.31751204998949,4.6,1,0,0.0
earthquake,GRD,Grenada,2009,11,2009-11-01,2009/10,125.04677300794408,302.4869308215461,5.2,3,0,0.0
earthquake,GRD,Grenada,2009,12,2009-12-01,2009/10,66.47233553526567,66.47233553526567,4.9,1,0,0.0
earthquake,GRD,Grenada,2010,1,2010-01-01,2009/10,174.1553491654979,377.6156127413246,5.6,4,0,0.0
earthquake,GRD,Grenada,2010,2,2010-02-01,2009/10,0.0,0.0,,0,0,0.0
earthquake,GRD,Grenada,2010,3,2010-03-01,2009/10,0.0,0.0,,0,0,0.0
earthquake,GRD,Grenada,2010,4,2010-04-01,2009/10,74.78690478826046,74.78690478826046,4.6,1,0,0.0
earthquake,GRD,Grenada,2010,5,2010-05-01,2009/10,103.27160021531232,142.26429523876055,5.2,2,0,0.0
earthquake,GRD,Grenada,2010,6,2010-06-01,2010/11,39.79609477017416,39.79609477017416,4.5,1,0,0.0
earthquake,GRD,Grenada,2010,7,2010-07-01,2010/11,115.7101892932623,115.7101892932623,5.0,1,0,0.0
earthquake,GRD,Grenada,2010,8,2010-08-01,2010/11,234.40843138767977,306.44085595242217,5.2,3,0,0.0
earthquake,GRD,Grenada,2010,9,2010-09-01,2010/11,0.0,0.0,,0,0,0.0
earthquake,GRD,Grenada,2010,10,2010-10-01,2010/11,35.9736316290277,35.9736316290277,4.5,1,0,0.0
earthquake,GRD,Grenada,2010,11,2010-11-01,2010/11,0.0,0.0,,0,0,0.0
earthquake,GRD,Grenada,2010,12,2010-12-01,2010/11,153.74744203038185,153.74744203038185,5.0,1,0,0.0
earthquake,GRD,Grenada,2011,1,2011-01-01,2010/11,25.178187700848653,25.178187700848653,4.5,1,0,0.0
earthquake,GRD,Grenada,2011,2,2011-02-01,2010/11,257.0628170477628,257.0628170477628,5.2,1,0,0.0
earthquake,GRD,Grenada,2011,3,2011-03-01,2010/11,57.195092532142255,57.195092532142255,4.6,1,0,0.0
earthquake,GRD,Grenada,2011,4,2011-04-01,2010/11,64.1098668210194,97.74893188195122,4.6,2,0,0.0
