hazard,iso3,country,year,month,plot_date,policy_year,monthly_total_mm_pop,monthly_max_1d_mm_pop,monthly_max_3d_mm_pop,monthly_max_5d_mm_pop,monthly_p95_daily_mm_pop,monthly_p99_daily_mm_pop,population_weight_year,n_days_observed,monthly_mean_daily_mm_pop,monthly_n_days_above_20mm_pop,monthly_n_days_above_50mm_pop,has_payout,payout_amount_usd
rain,GTM,Guatemala,2023,8,2023-08-01,2023/24,221.6312177362918,29.502980015647875,46.60326159321329,97.8770157987079,18.77066384306343,26.79168840995908,2023,31,7.149394120525542,2,0,0,0.0
rain,GTM,Guatemala,2023,9,2023-09-01,2023/24,211.5065350479585,19.740214066828862,51.186092166219424,77.13294000532699,16.438319542918528,19.364709895725014,2023,30,7.050217834931951,0,0,0,0.0
rain,GTM,Guatemala,2023,10,2023-10-01,2023/24,239.03657467834117,23.91001210319709,51.82213977760842,69.7509182779908,19.15050660197216,23.371091906508827,2023,31,7.710857247688424,2,0,0,0.0
rain,GTM,Guatemala,2023,11,2023-11-01,2023/24,77.55619584954796,18.61674618392727,56.38459751218359,61.28282956064222,11.057395528575055,17.246970150813556,2023,30,2.585206528318265,0,0,0,0.0
rain,GTM,Guatemala,2023,12,2023-12-01,2023/24,28.155809071260897,4.986812699704772,9.322642149000403,12.216367998826644,3.4110576059698428,4.525177457719307,2023,31,0.908251905524545,0,0,0,0.0
rain,GTM,Guatemala,2024,1,2024-01-01,2023/24,16.4046432719237,2.5131770356091137,3.6005795456230816,4.070046366827196,2.084383104298439,2.447725796654237,2024,31,0.5291820410297967,0,0,0,0.0
rain,GTM,Guatemala,2024,2,2024-02-01,2023/24,12.319230362369078,3.3836346924093417,3.532945858334074,5.004924196414015,1.7491319053657486,2.978171598025749,2024,29,0.424801046978244,0,0,0,0.0
rain,GTM,Guatemala,2024,3,2024-03-01,2023/24,9.032547970858964,2.3806931663634554,2.528657211817403,2.7987709882187994,1.5120354523699275,2.120349538386918,2024,31,0.2913725151889988,0,0,0,0.0
rain,GTM,Guatemala,2024,4,2024-04-01,2023/24,49.55197767356227,11.84097680730223,28.000735792443027,28.479951874606837,8.098576635160102,10.804480299540144,2024,30,1.6517325891187424,0,0,0,0.0
rain,GTM,Guatemala,2024,5,2024-05-01,2023/24,68.29206612539224,8.568440008824053,23.64966517114658,32.30143631063864,6.048358220735207,7.896574911328461,2024,31,2.202969875012653,0,0,0,0.0
rain,GTM,Guatemala,2024,6,2024-06-01,2024/25,450.227493223862,35.187679560369936,73.4461300649138,108.51734244436744,29.14292700462024,34.2131290093101,2024,30,15.007583107462066,9,0,1,6376184.0
rain,GTM,Guatemala,2024,7,2024-07-01,2024/25,249.259100761073,23.898176270910845,56.16927808400112,87.38926110370065,17.541141833917216,22.44660524127465,2024,31,8.040616153583,1,0,0,0.0
rain,GTM,Guatemala,2024,8,2024-08-01,2024/25,199.9425024249122,16.682348573163452,33.38030748724459,45.92999339249045,14.327638943932268,16.29028733367733,2024,31,6.449758142739103,0,0,0,0.0
rain,GTM,Guatemala,2024,9,2024-09-01,2024/25,288.8368050473408,26.140918282278815,46.0080223985232,73.85599613115673,17.30918336092933,23.794302965273864,2024,30,9.627893501578027,1,0,0,0.0
rain,GTM,Guatemala,2024,10,2024-10-01,2024/25,151.71294971986163,17.104254125246182,35.83399997888294,64.472176523987,14.494469396581888,16.77638731245394,2024,31,4.893966119995536,0,0,0,0.0
rain,GTM,Guatemala,2024,11,2024-11-01,2024/25,113.45564783799811,12.147925037568395,31.734013855736208,48.44703516858101,10.49406725689538,11.751409187533453,2024,30,3.781854927933271,0,0,0,0.0
rain,GTM,Guatemala,2024,12,2024-12-01,2024/25,51.270760017660194,16.456136614843498,17.50571244694615,17.74592125319514,10.495352886468991,15.3500558681296,2024,31,1.6538954844406517,0,0,0,0.0
rain,HND,Honduras,2007,1,2007-01-01,2006/07,49.80564879932559,8.974711912207855,15.047538354994508,18.20493555450392,5.3207986489438,7.913816644290269,2015,31,1.6066338322363094,0,0,0,0.0
rain,HND,Honduras,2007,2,2007-02-01,2006/07,28.57433194378422,8.772317745033169,14.25860414838969,14.56266448821472,4.271041215186093,7.753646201251128,2015,28,1.0205118551351506,0,0,0,0.0
rain,HND,Honduras,2007,3,2007-03-01,2006/07,32.78177836886858,9.361688797818244,16.417321339865687,17.350870506839307,5.5234933153399055,8.321402951484796,2015,31,1.0574767215764058,0,0,0,0.0
rain,HND,Honduras,2007,4,2007-04-01,2006/07,40.45971678463005,9.65713784508478,13.542911248284716,14.691873451330244,6.514865198994881,9.393208267011165,2015,30,1.348657226154335,0,0,0,0.0
rain,HND,Honduras,2007,5,2007-05-01,2006/07,86.84523679039951,18.85581532604995,41.33266796534856,44.25179323202633,11.238426319649308,18.093880937184657,2015,31,2.80145925130321,0,0,0,0.0
rain,HND,Honduras,2007,6,2007-06-01,2007/08,170.7340259799998,18.88028903333015,42.21687532104492,54.664546230826105,12.064533005554582,17.115278913601607,2015,30,5.691134199333328,0,0,0,0.0
rain,HND,Honduras,2007,7,2007-07-01,2007/08,120.39731149691868,11.999159266806457,20.622348305134672,31.891179981314743,9.719280395192694,11.693791243279165,2015,31,3.883784241836086,0,0,0,0.0
rain,HND,Honduras,2007,8,2007-08-01,2007/08,193.76968829123788,24.009684228090865,33.48770082983152,46.75311523027104,12.799269587708231,21.2581296442668,2015,31,6.250635106168964,1,0,0,0.0
rain,HND,Honduras,2007,9,2007-09-01,2007/08,266.0339677917204,29.34957130122149,52.430724659610135,81.34457732637556,18.31657226876351,26.202179613984725,2015,30,8.867798926390678,1,0,0,0.0
rain,HND,Honduras,2007,10,2007-10-01,2007/08,200.67018173154543,25.927469597287228,45.187142859468494,58.798889708019374,15.006959750958414,22.65324845274378,2015,31,6.473231668759531,1,0,0,0.0
rain,HND,Honduras,2007,11,2007-11-01,2007/08,159.50126130468468,29.190254218532026,42.00238461704256,80.8461021372037,22.908536717461367,29.04778271134313,2015,30,5.316708710156155,2,0,0,0.0
rain,HND,Honduras,2007,12,2007-12-01,2007/08,53.50564513224322,11.064378124100024,20.842819136113896,22.289961957848316,6.135387536386155,10.18766130673908,2015,31,1.725988552653007,0,0,0,0.0
rain,HND,Honduras,2008,1,2008-01-01,2007/08,53.88987313003733,10.483696002308386,21.701840540156606,27.903678791875706,6.428232455144007,9.692224360838384,2015,31,1.7383830041947526,0,0,0,0.0
rain,HND,Honduras,2008,2,2008-02-01,2007/08,32.96370620003897,6.830459202311573,13.331022295758244,17.080591152584162,6.026236578543933,6.649262841863774,2015,29,1.1366795241392749,0,0,0,0.0
rain,HND,Honduras,2008,3,2008-03-01,2007/08,32.456508365861424,15.187897876171318,16.869968150164304,17.3759566608833,2.944746966933128,11.743021924929955,2015,31,1.0469841408342395,0,0,0,0.0
rain,HND,Honduras,2008,4,2008-04-01,2007/08,27.509058415647523,6.754051020101709,13.009779305627609,16.13245609634991,3.37977462419322,6.06794800416106,2015,30,0.9169686138549176,0,0,0,0.0
rain,HND,Honduras,2008,5,2008-05-01,2007/08,125.4387365592154,17.609686568387602,34.44796165651416,49.294143850414,14.789815212405106,16.89191789361437,2015,31,4.046410856748884,0,0,0,0.0
rain,HND,Honduras,2008,6,2008-06-01,2008/09,192.38695166379352,16.826344801056994,45.88466535233544,70.18667866946018,15.463762512845111,16.52107950244291,2015,30,6.412898388793118,0,0,0,0.0
rain,HND,Honduras,2008,7,2008-07-01,2008/09,239.06992931308477,23.06454714795219,50.68731282323458,67.50751720867146,18.7583844712874,21.79745351090042,2015,31,7.711933203647895,1,0,0,0.0
rain,HND,Honduras,2008,8,2008-08-01,2008/09,219.7787843262071,21.767791222358785,46.646151433726025,60.015464607368685,17.232801363870855,20.486040106505737,2015,31,7.089638204071197,1,0,0,0.0
rain,HND,Honduras,2008,9,2008-09-01,2008/09,299.10226479402803,22.0070521079372,50.69618669845133,82.96746736968143,19.742288611288263,21.359508840235023,2015,30,9.970075493134267,1,0,0,0.0
rain,HND,Honduras,2008,10,2008-10-01,2008/09,379.3114973066129,33.557265290275375,95.03063784060768,135.29745044400326,32.9616266401122,33.555311205376846,2015,31,12.235854751826222,7,0,0,0.0
rain,HND,Honduras,2008,11,2008-11-01,2008/09,106.4245635192306,22.848613063535858,33.57387505038057,42.87067765558287,12.122616031599616,19.94395417782914,2015,30,3.54748545064102,1,0,0,0.0
rain,HND,Honduras,2008,12,2008-12-01,2008/09,72.59066527528802,23.70867390267172,27.63268424026564,36.116581932873885,9.68340291180298,21.11882866018093,2015,31,2.3416343637189683,1,0,0,0.0
rain,HND,Honduras,2009,1,2009-01-01,2008/09,64.21411350876674,15.431973719585168,30.638092566559592,39.51775883001207,9.031207975575484,14.576778130917472,2015,31,2.0714230164118304,0,0,0,0.0
rain,HND,Honduras,2009,2,2009-02-01,2008/09,61.06657400947876,10.595285278162306,16.671928696324272,25.102267616773627,8.9934045413769,10.45523800167261,2015,28,2.1809490717670985,0,0,0,0.0
rain,HND,Honduras,2009,3,2009-03-01,2008/09,22.329734764622906,9.74855859277496,10.799117014616506,11.558015887882563,2.775355387566777,7.805753740806111,2015,31,0.720314024665255,0,0,0,0.0
rain,HND,Honduras,2009,4,2009-04-01,2008/09,24.632221454311725,11.435652565523698,16.91520626433804,18.782526922543035,2.963673538053732,9.247835187775356,2015,30,0.8210740484770576,0,0,0,0.0
