country,year,gov_exp_usd,country_code,total_payout,payout_dummy,log_gov_exp,log_total_payout_plus1,payout_dummy_lag1
Belize,1980,30598844.00000005,BLZ,0.0,0,17.236472788431236,0.0,
Belize,1981,32356136.00000004,BLZ,0.0,0,17.292314236350116,0.0,0.0
Belize,1982,34214348.49999996,BLZ,0.0,0,17.348155660831313,0.0,0.0
Belize,1983,36179279.00000004,BLZ,0.0,0,17.403997109595764,0.0,0.0
Belize,1984,38257055.00000007,BLZ,0.0,0,17.45983854567348,0.0,0.0
Belize,1985,40454157.49999992,BLZ,0.0,0,17.515679977398516,0.0,0.0
Belize,1986,42777439.5,BLZ,0.0,0,17.571521407092366,0.0,0.0
Belize,1987,45234147.99999997,BLZ,0.0,0,17.62736284629168,0.0,0.0
Belize,1988,47831944.99999984,BLZ,0.0,0,17.68320427968438,0.0,0.0
Belize,1989,50578933.99999983,BLZ,0.0,0,17.739045723460077,0.0,0.0
Belize,1990,44458704.12893884,BLZ,0.0,0,17.610071319178083,0.0,0.0
Belize,1991,49713200.00000003,BLZ,0.0,0,17.7217810493645,0.0,0.0
Belize,1992,90832199.99999976,BLZ,0.0,0,18.3245244062574,0.0,0.0
Belize,1993,95668300.00000034,BLZ,0.0,0,18.376397558080775,0.0,0.0
Belize,1994,102958300.0,BLZ,0.0,0,18.449834609849322,0.0,0.0
Belize,1995,110408499.99999958,BLZ,0.0,0,18.519697681597098,0.0,0.0
Belize,1996,117403000.00000031,BLZ,0.0,0,18.581123018694477,0.0,0.0
Belize,1997,132409099.9999998,BLZ,0.0,0,18.70140693022313,0.0,0.0
Belize,1998,142972999.99999967,BLZ,0.0,0,18.778166359208292,0.0,0.0
Belize,1999,150340050.00000012,BLZ,0.0,0,18.82841028629303,0.0,0.0
Belize,2000,163172600.00000036,BLZ,0.0,0,18.910319094241956,0.0,0.0
Belize,2001,176115000.0000004,BLZ,0.0,0,18.98664774871456,0.0,0.0
Belize,2002,191894849.99999943,BLZ,0.0,0,19.072458123723592,0.0,0.0
Belize,2003,202745299.9999996,BLZ,0.0,0,19.127461069433398,0.0,0.0
Belize,2004,209722900.00000063,BLZ,0.0,0,19.161297693534095,0.0,0.0
Belize,2005,214542300.00000063,BLZ,0.0,0,19.184017479687636,0.0,0.0
Belize,2006,217606950.0000004,BLZ,0.0,0,19.19820101177425,0.0,0.0
Belize,2007,244890249.99999923,BLZ,0.0,0,19.316320708961637,0.0,0.0
Belize,2008,256546449.99999952,BLZ,0.0,0,19.362820297797924,0.0,0.0
Belize,2009,272706450.0000008,BLZ,0.0,0,19.423906499901342,0.0,0.0
Belize,2010,285738750.0000007,BLZ,0.0,0,19.470588489785435,0.0,0.0
Belize,2011,298276200.00000066,BLZ,0.0,0,19.51353046085106,0.0,0.0
Belize,2012,306948650.0000003,BLZ,0.0,0,19.542191027717667,0.0,0.0
Belize,2013,334945649.9999994,BLZ,0.0,0,19.629478837821228,0.0,0.0
Belize,2014,347746499.99999976,BLZ,0.0,0,19.666984324015523,0.0,0.0
Belize,2015,376817650.0000008,BLZ,0.0,0,19.747271941395343,0.0,0.0
Belize,2016,405790250.0000006,BLZ,261073.0,1,19.82134695845325,12.472559171023455,0.0
Belize,2017,426502700.0000012,BLZ,0.0,0,19.871129255473864,0.0,1.0
Belize,2018,444904699.9999992,BLZ,0.0,0,19.91337065989219,0.0,0.0
Belize,2019,448099799.9999997,BLZ,0.0,0,19.920526533427328,0.0,0.0
Belize,2020,353803399.99999946,BLZ,203136.0,1,19.684251949592905,12.221635907244243,0.0
Belize,2021,403832600.0000011,BLZ,0.0,0,19.816510993620433,0.0,1.0
Belize,2022,449884400.00000113,BLZ,455000.0,1,19.924501218838152,13.02805489573287,0.0
Belize,2023,482889300.00000095,BLZ,0.0,0,19.99529799280164,0.0,1.0
Belize,2024,510741350.0000011,BLZ,0.0,0,20.051373855639984,0.0,0.0
Cote d'Ivoire,1960,43358329.16988015,CIV,0.0,0,17.585009380448238,0.0,
Cote d'Ivoire,1961,54847017.88144902,CIV,0.0,0,17.820058374592154,0.0,0.0
Cote d'Ivoire,1962,61100769.76831811,CIV,0.0,0,17.928035022561943,0.0,0.0
Cote d'Ivoire,1963,71726262.46482624,CIV,0.0,0,18.088367521138302,0.0,0.0
Cote d'Ivoire,1964,92384057.27260034,CIV,0.0,0,18.341464981385293,0.0,0.0
Cote d'Ivoire,1965,99159008.3468792,CIV,0.0,0,18.41223526454555,0.0,0.0
Cote d'Ivoire,1966,109899756.89238092,CIV,0.0,0,18.51507920729116,0.0,0.0
Cote d'Ivoire,1967,118698730.32760552,CIV,0.0,0,18.59209916304085,0.0,0.0
Cote d'Ivoire,1968,143800841.4075395,CIV,0.0,0,18.78393985446873,0.0,0.0
Cote d'Ivoire,1969,166179045.28861406,CIV,0.0,0,18.928576351140762,0.0,0.0
Cote d'Ivoire,1970,197537598.1351471,CIV,0.0,0,19.101439494491867,0.0,0.0
Cote d'Ivoire,1971,252400148.00161445,CIV,0.0,0,19.346526275008397,0.0,0.0
Cote d'Ivoire,1972,288459700.8882686,CIV,0.0,0,19.480065949192902,0.0,0.0
Cote d'Ivoire,1973,395263298.6231561,CIV,0.0,0,19.79506267959323,0.0,0.0
Cote d'Ivoire,1974,497289885.1301044,CIV,0.0,0,20.024683683904627,0.0,0.0
Cote d'Ivoire,1975,661649379.9486636,CIV,0.0,0,20.310246336053993,0.0,0.0
Cote d'Ivoire,1976,754549623.9903167,CIV,0.0,0,20.441631604705623,0.0,0.0
Cote d'Ivoire,1977,853550401.9915174,CIV,0.0,0,20.564915151755155,0.0,0.0
Cote d'Ivoire,1978,1286915439.288839,CIV,0.0,0,20.97551405966354,0.0,0.0
Cote d'Ivoire,1979,1663206379.6949613,CIV,0.0,0,21.232013130296153,0.0,0.0
Cote d'Ivoire,1980,1715262935.8765998,CIV,0.0,0,21.262832221192653,0.0,0.0
Cote d'Ivoire,1981,1485290020.5115342,CIV,0.0,0,21.118875890140277,0.0,0.0
Cote d'Ivoire,1982,1316164896.8986602,CIV,0.0,0,20.997987963594674,0.0,0.0
Cote d'Ivoire,1983,1152818556.8865511,CIV,0.0,0,20.86547569974986,0.0,0.0
Cote d'Ivoire,1984,1037402630.218714,CIV,0.0,0,20.759985955273304,0.0,0.0
Cote d'Ivoire,1985,982943220.271644,CIV,0.0,0,20.70606191476631,0.0,0.0
Cote d'Ivoire,1986,1385480279.019441,CIV,0.0,0,21.04931268832944,0.0,0.0
Cote d'Ivoire,1987,1643726839.7979455,CIV,0.0,0,21.22023196393432,0.0,0.0
Cote d'Ivoire,1988,1753913479.3349168,CIV,0.0,0,21.28511540204858,0.0,0.0
Cote d'Ivoire,1989,1781144896.1708646,CIV,0.0,0,21.30052219458187,0.0,0.0
Cote d'Ivoire,1990,1813675580.4059415,CIV,0.0,0,21.318621330531606,0.0,0.0
Cote d'Ivoire,1991,1716725049.084134,CIV,0.0,0,21.263684271550872,0.0,0.0
Cote d'Ivoire,1992,1945281262.414311,CIV,0.0,0,21.3886724114872,0.0,0.0
Cote d'Ivoire,1993,1709265425.5702448,CIV,0.0,0,21.259329539476994,0.0,0.0
Cote d'Ivoire,1994,999631322.6428434,CIV,0.0,0,20.72289709161105,0.0,0.0
Cote d'Ivoire,1995,1166922084.8149014,CIV,0.0,0,20.877635422653373,0.0,0.0
Cote d'Ivoire,2015,4282729872.5066814,CIV,0.0,0,22.177856463898088,0.0,0.0
Cote d'Ivoire,2016,4775520056.454412,CIV,0.0,0,22.28676871729506,0.0,0.0
Cote d'Ivoire,2017,5392170159.048356,CIV,0.0,0,22.408213767745494,0.0,0.0
Cote d'Ivoire,2018,5879954679.628207,CIV,0.0,0,22.49481489128102,0.0,0.0
Cote d'Ivoire,2019,6538044028.880542,CIV,738540.0,1,22.600903879529906,13.512431897354281,0.0
Cote d'Ivoire,2020,7135764185.232412,CIV,0.0,0,22.688385185886673,0.0,1.0
Cote d'Ivoire,2021,7252281760.247074,CIV,0.0,0,22.70458198184862,0.0,0.0
Cote d'Ivoire,2022,6715708355.772735,CIV,0.0,0,22.627715149931834,0.0,0.0
Cote d'Ivoire,2023,7482045877.164168,CIV,0.0,0,22.735772104524802,0.0,0.0
Cote d'Ivoire,2024,8100360407.181721,CIV,0.0,0,22.815174392348737,0.0,0.0
Guatemala,1960,79900000.00000003,GTM,0.0,0,18.196286410736505,0.0,
Guatemala,1961,83100000.00000003,GTM,0.0,0,18.235555259825677,0.0,0.0
Guatemala,1962,77199999.99999997,GTM,0.0,0,18.161910014995005,0.0,0.0
Guatemala,1963,83400000.0,GTM,0.0,0,18.239158867328975,0.0,0.0
Guatemala,1964,89600000.00000003,GTM,0.0,0,18.310865877945158,0.0,0.0
Guatemala,1965,97900000.0,GTM,0.0,0,18.399457107500737,0.0,0.0
Guatemala,1966,104999999.99999996,GTM,0.0,0,18.469470908121796,0.0,0.0
Guatemala,1967,112600000.00000004,GTM,0.0,0,18.539352273669863,0.0,0.0
Guatemala,1968,115300000.0,GTM,0.0,0,18.563047985239287,0.0,0.0
Guatemala,1969,134500000.0,GTM,0.0,0,18.717074757006166,0.0,0.0
Guatemala,1970,151400000.00000003,GTM,0.0,0,18.835435898967624,0.0,0.0
Guatemala,1971,139300000.00000006,GTM,0.0,0,18.752140438750036,0.0,0.0
Guatemala,1972,156700000.00000006,GTM,0.0,0,18.86984370732625,0.0,0.0
Guatemala,1973,166600000.00000003,GTM,0.0,0,18.931106287697016,0.0,0.0
Guatemala,1974,206599999.99999985,GTM,0.0,0,19.14629511464981,0.0,0.0
Guatemala,1975,250300000.00000015,GTM,0.0,0,19.338170756402004,0.0,0.0
Guatemala,1976,297300000.0,GTM,0.0,0,19.510252287968328,0.0,0.0
Guatemala,1977,354500000.00000006,GTM,0.0,0,19.686218903936457,0.0,0.0
Guatemala,1978,434600000.00000006,GTM,0.0,0,19.889936625786603,0.0,0.0
Guatemala,1979,488000000.00000006,GTM,0.0,0,20.005825963817422,0.0,0.0
Guatemala,1980,627000000.0000004,GTM,0.0,0,20.256457098597195,0.0,0.0
Guatemala,1981,680000000.0,GTM,0.0,0,20.337603356134426,0.0,0.0
Guatemala,1982,674999999.9999998,GTM,0.0,0,20.330223248836802,0.0,0.0
Guatemala,1983,688000000.0000004,GTM,0.0,0,20.349299395897617,0.0,0.0
Guatemala,1984,725899999.9999995,GTM,0.0,0,20.402922822255068,0.0,0.0
Guatemala,1985,676000000.0,GTM,0.0,0,20.331703634007237,0.0,0.0
Guatemala,1986,513196347.0319636,GTM,0.0,0,20.056169072660087,0.0,0.0
Guatemala,1987,559839999.9999999,GTM,0.0,0,20.143161586583652,0.0,0.0
Guatemala,1988,625877900.763359,GTM,0.0,0,20.254665863336392,0.0,0.0
Guatemala,1989,664062499.9999995,GTM,0.0,0,20.31388682951711,0.0,0.0
Guatemala,1990,503705282.3625351,GTM,0.0,0,20.03750189778127,0.0,0.0
Guatemala,1991,510053928.5089323,GTM,0.0,0,20.050027020266715,0.0,0.0
Guatemala,1992,670808005.9876653,GTM,0.0,0,20.3239935228267,0.0,0.0
Guatemala,1993,724620579.011505,GTM,0.0,0,20.40115873653467,0.0,0.0
Guatemala,1994,723587994.9248837,GTM,0.0,0,20.399732720586154,0.0,0.0
Guatemala,1995,807506797.9210404,GTM,0.0,0,20.50946203150372,0.0,0.0
Guatemala,1996,796330099.1594439,GTM,0.0,0,20.495524355281926,0.0,0.0
Guatemala,1997,889021224.6648107,GTM,0.0,0,20.605631667956747,0.0,0.0
Guatemala,1998,1101171650.193921,GTM,0.0,0,20.819640586435224,0.0,0.0
Guatemala,1999,1158023370.7500043,GTM,0.0,0,20.869980397888384,0.0,0.0
Guatemala,2000,1350729387.3537834,GTM,0.0,0,21.023910570423045,0.0,0.0
Guatemala,2001,1880934029.79388,GTM,0.0,0,21.355034314770357,0.0,0.0
Guatemala,2002,2007811728.9080403,GTM,0.0,0,21.420311273876138,0.0,0.0
Guatemala,2003,2104215605.2840383,GTM,0.0,0,21.46720860056609,0.0,0.0
Guatemala,2004,2099943018.9104767,GTM,0.0,0,21.465176047455504,0.0,0.0
Guatemala,2005,2306993960.1338463,GTM,0.0,0,21.55921119807385,0.0,0.0
Guatemala,2006,2530333972.541873,GTM,0.0,0,21.651617135931215,0.0,0.0
Guatemala,2007,2953530330.611165,GTM,0.0,0,21.80626701403793,0.0,0.0
Guatemala,2008,3527458721.052354,GTM,0.0,0,21.983843539582335,0.0,0.0
Guatemala,2009,3840934013.187432,GTM,0.0,0,22.068981406570686,0.0,0.0
Guatemala,2010,4330529261.752409,GTM,0.0,0,22.18895560284276,0.0,0.0
Guatemala,2011,4855643178.054173,GTM,0.0,0,22.303407407372426,0.0,0.0
Guatemala,2012,5214059299.645555,GTM,0.0,0,22.374624525551,0.0,0.0
Guatemala,2013,5982211657.295163,GTM,0.0,0,22.512056178891175,0.0,0.0
Guatemala,2014,6511482556.203368,GTM,0.0,0,22.596833002447053,0.0,0.0
