iso3,country,year,month,year_month,date,n_eq_nearby,monthly_max_mag_nearby,monthly_sum_shake_proxy,monthly_max_shake_proxy,monthly_min_dist_km
TTO,Trinidad and Tobago,2013,9,2013-09,2013-09-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2013,10,2013-10,2013-10-01,1,6.0,695.6977684704872,695.6977684704872,72.56799073216754
TTO,Trinidad and Tobago,2013,11,2013-11,2013-11-01,1,4.7,153.44493226994624,153.44493226994624,75.54664266021373
TTO,Trinidad and Tobago,2013,12,2013-12,2013-12-01,1,4.8,163.1247076882018,163.1247076882018,86.3378474120156
TTO,Trinidad and Tobago,2014,1,2014-01,2014-01-01,1,4.5,125.00170633334211,125.00170633334211,70.49781427214684
TTO,Trinidad and Tobago,2014,2,2014-02,2014-02-01,1,6.5,155.51580484665095,155.51580484665095,487.3308373782052
TTO,Trinidad and Tobago,2014,3,2014-03,2014-03-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2014,4,2014-04,2014-04-01,1,4.6,26.603168644012197,26.603168644012197,402.9830766475525
TTO,Trinidad and Tobago,2014,5,2014-05,2014-05-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2014,6,2014-06,2014-06-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2014,7,2014-07,2014-07-01,2,4.7,163.57123318445667,146.13764587795404,85.3052021959216
TTO,Trinidad and Tobago,2014,8,2014-08,2014-08-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2014,9,2014-09,2014-09-01,3,5.2,302.3211904782244,172.87991005540687,5.643853461986543
TTO,Trinidad and Tobago,2014,10,2014-10,2014-10-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2014,11,2014-11,2014-11-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2014,12,2014-12,2014-12-01,1,5.0,55.79103271273496,55.79103271273496,346.9699160169965
TTO,Trinidad and Tobago,2015,1,2015-01,2015-01-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2015,2,2015-02,2015-02-01,2,5.1,347.3460707093251,195.67222272652697,54.842647077455574
TTO,Trinidad and Tobago,2015,3,2015-03,2015-03-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2015,4,2015-04,2015-04-01,2,5.1,388.25805009204925,235.78075664661898,76.81185580287385
TTO,Trinidad and Tobago,2015,5,2015-05,2015-05-01,1,4.6,32.9247204224158,32.9247204224158,360.3443915279065
TTO,Trinidad and Tobago,2015,6,2015-06,2015-06-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2015,7,2015-07,2015-07-01,7,6.5,412.4176610122399,205.66391629292585,411.80929501287267
TTO,Trinidad and Tobago,2015,8,2015-08,2015-08-01,2,4.9,58.734271622567064,35.71832275762318,413.1339356406509
TTO,Trinidad and Tobago,2015,9,2015-09,2015-09-01,5,4.9,263.3200993327014,171.57791086655877,99.25920472422403
TTO,Trinidad and Tobago,2015,10,2015-10,2015-10-01,1,4.7,118.14068986818586,118.14068986818586,127.83975345230517
TTO,Trinidad and Tobago,2015,11,2015-11,2015-11-01,1,4.6,24.52782472899193,24.52782472899193,419.2275075069
TTO,Trinidad and Tobago,2015,12,2015-12,2015-12-01,1,5.6,73.1626801759194,73.1626801759194,430.9105606175474
TTO,Trinidad and Tobago,2016,1,2016-01,2016-01-01,1,4.7,179.81534646059723,179.81534646059723,43.82889943796046
TTO,Trinidad and Tobago,2016,2,2016-02,2016-02-01,1,4.9,27.524970607258428,27.524970607258428,465.24797261668533
TTO,Trinidad and Tobago,2016,3,2016-03,2016-03-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2016,4,2016-04,2016-04-01,1,5.2,257.0751603711293,257.0751603711293,87.47054936786694
TTO,Trinidad and Tobago,2016,5,2016-05,2016-05-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2016,6,2016-06,2016-06-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2016,7,2016-07,2016-07-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2016,8,2016-08,2016-08-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2016,9,2016-09,2016-09-01,1,4.5,17.50276282320967,17.50276282320967,463.69154303123923
TTO,Trinidad and Tobago,2016,10,2016-10,2016-10-01,1,5.6,52.498337018594746,52.498337018594746,497.291353424746
