id,time,year,month,year_month,mag,place,country,iso_a3,dist_km,shake_proxy
usp000h632,2010-01-13 22:21:13.310000+00:00,2010,1,2010-01,4.9,"15 km NNW of Jacmel, Haiti",Turks and Caicos Islands,TCA,360.1634529396051,46.54949770094621
usp000h63m,2010-01-14 10:32:28.580000+00:00,2010,1,2010-01,4.5,"0 km N of Grangwav, Haiti",Turks and Caicos Islands,TCA,358.6522781271778,29.59350964688233
usp000h63t,2010-01-14 12:39:03.220000+00:00,2010,1,2010-01,4.8,"6 km SSE of Grangwav, Haiti",Turks and Caicos Islands,TCA,363.85066169737536,40.72942950045407
usp000h64z,2010-01-15 08:56:04.890000+00:00,2010,1,2010-01,4.6,"5 km WSW of Grangwav, Haiti",Turks and Caicos Islands,TCA,362.92626299245296,32.502415151354654
usp000h65j,2010-01-15 13:41:42.030000+00:00,2010,1,2010-01,4.6,"10 km SSW of Grangwav, Haiti",Turks and Caicos Islands,TCA,371.01608155455654,31.21395611293335
usp000h661,2010-01-15 20:04:12.020000+00:00,2010,1,2010-01,4.6,"7 km NNE of Tigwav, Haiti",Turks and Caicos Islands,TCA,354.33935608402453,33.9282816474682
usp000h663,2010-01-15 21:04:47.270000+00:00,2010,1,2010-01,4.6,"12 km SSE of Marigot, Haiti",Turks and Caicos Islands,TCA,380.2520463679069,29.805277705652042
usp000h66z,2010-01-16 15:59:55.730000+00:00,2010,1,2010-01,4.5,"8 km SSW of Gressier, Haiti",Turks and Caicos Islands,TCA,347.31807995305286,31.319034993949206
usp000h68j,2010-01-17 17:51:08.310000+00:00,2010,1,2010-01,4.7,"9 km NNW of Grangwav, Haiti",Turks and Caicos Islands,TCA,352.2029683251279,38.47697948137816
usp000h68m,2010-01-17 18:19:19.870000+00:00,2010,1,2010-01,4.5,"7 km NNW of Grangwav, Haiti",Turks and Caicos Islands,TCA,353.52848464822307,30.36145984918727
usp000h6d2,2010-01-20 11:03:43.490000+00:00,2010,1,2010-01,5.9,"4 km ESE of Tigwav, Haiti",Turks and Caicos Islands,TCA,361.83557409743065,145.97686552507787
usp000h6ex,2010-01-21 16:45:20.410000+00:00,2010,1,2010-01,4.9,"4 km SSE of Tigwav, Haiti",Turks and Caicos Islands,TCA,365.3213998486672,45.36434656590706
usp000h6ey,2010-01-21 16:54:09.510000+00:00,2010,1,2010-01,4.8,"4 km NE of Grangwav, Haiti",Turks and Caicos Islands,TCA,354.5194802958949,42.67472487625992
usp000h6k0,2010-01-24 21:51:54.940000+00:00,2010,1,2010-01,4.5,"1 km W of Léogâne, Haiti",Turks and Caicos Islands,TCA,345.6809987071432,31.576446088049615
usp000h6m6,2010-01-25 18:40:28.540000+00:00,2010,1,2010-01,4.8,"11 km NW of Tigwav, Haiti",Turks and Caicos Islands,TCA,359.9134869654179,41.539167958421515
usp000h6mx,2010-01-26 11:16:57.880000+00:00,2010,1,2010-01,4.5,"13 km ENE of Miragoâne, Haiti",Turks and Caicos Islands,TCA,359.6020457915092,29.453308015118974
usp000h6nj,2010-01-27 00:57:25.390000+00:00,2010,1,2010-01,4.9,"3 km W of Tigwav, Haiti",Turks and Caicos Islands,TCA,364.54193259197194,45.54149165251657
usp000h6xt,2010-02-04 05:00:01.160000+00:00,2010,2,2010-02,4.6,Haiti region,Turks and Caicos Islands,TCA,348.0080765553851,35.01950987232346
usp000h77e,2010-02-12 12:09:14.870000+00:00,2010,2,2010-02,5.3,"49 km SSW of Maisí, Cuba",Turks and Caicos Islands,TCA,298.7345863635911,100.30119053279765
usp000h7jg,2010-02-22 09:36:03.060000+00:00,2010,2,2010-02,4.6,"6 km SSW of Gressier, Haiti",Turks and Caicos Islands,TCA,345.08293024223383,35.535459697815114
usp000h7kk,2010-02-23 06:26:20.840000+00:00,2010,2,2010-02,4.8,"8 km SE of Léogâne, Haiti",Turks and Caicos Islands,TCA,350.1762473139603,43.611592001695016
usp000h9ey,2010-03-15 17:25:46.330000+00:00,2010,3,2010-03,4.8,"8 km ENE of Gonzalo, Dominican Republic",Turks and Caicos Islands,TCA,323.95445565950035,49.721227017516334
usp000h9fk,2010-03-16 00:09:35.390000+00:00,2010,3,2010-03,4.6,"41 km S of Santiago de Cuba, Cuba",Turks and Caicos Islands,TCA,440.7572398386175,22.024589080566496
usp000h9rp,2010-03-20 18:08:08.720000+00:00,2010,3,2010-03,5.6,"53 km SSW of Guantánamo, Cuba",Turks and Caicos Islands,TCA,393.450132064211,88.23357857798827
usp000h9ru,2010-03-20 19:31:28.840000+00:00,2010,3,2010-03,5.0,"45 km SSW of Guantánamo, Cuba",Turks and Caicos Islands,TCA,390.53383850301697,44.87108227665071
usp000h9u5,2010-03-22 02:53:53+00:00,2010,3,2010-03,4.6,"3 km N of Jicomé, Dominican Republic",Turks and Caicos Islands,TCA,196.33935063618463,74.75745656736956
usp000hbmj,2010-04-18 20:16:39.400000+00:00,2010,4,2010-04,5.1,"28 km SSE of Boca de Yuma, Dominican Republic",Turks and Caicos Islands,TCA,480.87097297883804,32.048075098716446
usp000hexu,2010-07-05 19:06:16.960000+00:00,2010,7,2010-07,4.7,"49 km SSW of Guantánamo, Cuba",Turks and Caicos Islands,TCA,393.3626509402063,31.3201516741188
usp000hmke,2010-10-04 11:48:35.480000+00:00,2010,10,2010-10,5.1,"43 km SSW of Guantánamo, Cuba",Turks and Caicos Islands,TCA,392.68621368767856,49.807268076676905
usp000hpfr,2010-11-12 16:59:00.170000+00:00,2010,11,2010-11,4.5,"8 km NW of Léogâne, Haiti",Turks and Caicos Islands,TCA,341.6083027571739,32.226043998167086
usp000hxgu,2011-03-16 13:42:33.590000+00:00,2011,3,2011-03,5.0,"71 km NE of Punta Cana, Dominican Republic",Turks and Caicos Islands,TCA,455.3681766814652,32.447449722573175
usp000j0z2,2011-05-03 21:44:25.880000+00:00,2011,5,2011-05,4.5,"5 km N of Pedro García, Dominican Republic",Turks and Caicos Islands,TCA,208.23713517967653,62.779637881259
usp000j1yf,2011-05-21 18:29:14.790000+00:00,2011,5,2011-05,4.7,"69 km NE of Punta Cana, Dominican Republic",Turks and Caicos Islands,TCA,462.1350179611585,22.20682954500951
usp000j2fc,2011-05-31 00:12:02.210000+00:00,2011,5,2011-05,4.5,"41 km SW of Guantánamo, Cuba",Turks and Caicos Islands,TCA,393.25313446300885,24.8921075390138
usp000j5mt,2011-07-28 20:34:40.400000+00:00,2011,7,2011-07,4.6,"70 km NE of Punta Cana, Dominican Republic",Turks and Caicos Islands,TCA,455.1279730814393,20.497559873098673
usp000jd2q,2012-01-05 09:35:32.100000+00:00,2012,1,2012-01,5.5,"5 km NNW of Baní, Dominican Republic",Turks and Caicos Islands,TCA,365.85839239073425,90.27107101205054
