iso3,country,year,month,year_month,date,n_eq_nearby,monthly_max_mag_nearby,monthly_sum_shake_proxy,monthly_max_shake_proxy,monthly_min_dist_km
VGB,British Virgin Islands,2016,10,2016-10,2016-10-01,3,5.6,116.08325129289913,53.33189184044676,357.33368200984745
VGB,British Virgin Islands,2016,11,2016-11,2016-11-01,2,4.8,52.6626848667003,28.93926511259991,432.20097915757265
VGB,British Virgin Islands,2016,12,2016-12,2016-12-01,2,4.6,116.66376355731354,100.33204245674749,137.4921207535796
VGB,British Virgin Islands,2017,1,2017-01,2017-01-01,0,,0.0,0.0,
VGB,British Virgin Islands,2017,2,2017-02,2017-02-01,0,,0.0,0.0,
VGB,British Virgin Islands,2017,3,2017-03,2017-03-01,1,4.5,63.86887436192912,63.86887436192912,204.7968631423597
VGB,British Virgin Islands,2017,4,2017-04,2017-04-01,3,5.6,163.1010867137791,96.47960173192762,365.68209795828636
VGB,British Virgin Islands,2017,5,2017-05,2017-05-01,0,,0.0,0.0,
VGB,British Virgin Islands,2017,6,2017-06,2017-06-01,0,,0.0,0.0,
VGB,British Virgin Islands,2017,7,2017-07,2017-07-01,2,4.7,158.96745133172072,93.67990559794389,174.23825139094808
VGB,British Virgin Islands,2017,8,2017-08,2017-08-01,1,4.8,101.5367820978638,101.5367820978638,181.15662102977933
VGB,British Virgin Islands,2017,9,2017-09,2017-09-01,1,4.5,45.74759213367812,45.74759213367812,271.53545997159705
VGB,British Virgin Islands,2017,10,2017-10,2017-10-01,0,,0.0,0.0,
VGB,British Virgin Islands,2017,11,2017-11,2017-11-01,1,4.8,67.3546991803294,67.3546991803294,263.2463100453768
VGB,British Virgin Islands,2017,12,2017-12,2017-12-01,1,4.8,104.18381574972457,104.18381574972457,176.0094850060471
VGB,British Virgin Islands,2018,1,2018-01,2018-01-01,0,,0.0,0.0,
VGB,British Virgin Islands,2018,2,2018-02,2018-02-01,2,5.2,238.20486838768073,127.25195417179526,66.92948939492243
VGB,British Virgin Islands,2018,3,2018-03,2018-03-01,1,4.5,100.78641019394716,100.78641019394716,113.56258643855868
VGB,British Virgin Islands,2018,4,2018-04,2018-04-01,4,4.9,404.07457811221605,193.78058687641214,28.8696890026258
VGB,British Virgin Islands,2018,5,2018-05,2018-05-01,0,,0.0,0.0,
VGB,British Virgin Islands,2018,6,2018-06,2018-06-01,0,,0.0,0.0,
VGB,British Virgin Islands,2018,7,2018-07,2018-07-01,0,,0.0,0.0,
VGB,British Virgin Islands,2018,8,2018-08,2018-08-01,0,,0.0,0.0,
VGB,British Virgin Islands,2018,9,2018-09,2018-09-01,0,,0.0,0.0,
VGB,British Virgin Islands,2018,10,2018-10,2018-10-01,0,,0.0,0.0,
VGB,British Virgin Islands,2018,11,2018-11,2018-11-01,2,4.9,175.41142094996965,148.4660719154907,128.1954035291815
VGB,British Virgin Islands,2018,12,2018-12,2018-12-01,3,4.67,87.0744229693033,35.84716118590907,343.33626717284284
VGB,British Virgin Islands,2019,1,2019-01,2019-01-01,2,4.5,43.09167358181466,23.05348235847027,408.59992454931324
VGB,British Virgin Islands,2019,2,2019-02,2019-02-01,2,5.3,204.14914842409374,150.0295916327259,103.07433419892102
VGB,British Virgin Islands,2019,3,2019-03,2019-03-01,1,4.6,86.30544594619172,86.30544594619172,167.61060259306646
VGB,British Virgin Islands,2019,4,2019-04,2019-04-01,0,,0.0,0.0,
VGB,British Virgin Islands,2019,5,2019-05,2019-05-01,0,,0.0,0.0,
VGB,British Virgin Islands,2019,6,2019-06,2019-06-01,1,4.5,18.364048491968624,18.364048491968624,454.08431845072914
VGB,British Virgin Islands,2019,7,2019-07,2019-07-01,2,4.7,40.81569050646739,21.762528584536323,466.17706999317585
VGB,British Virgin Islands,2019,8,2019-08,2019-08-01,1,4.9,206.8096741836656,206.8096741836656,61.906911182015214
VGB,British Virgin Islands,2019,9,2019-09,2019-09-01,4,6.0,440.6281814973409,237.2713331241523,279.41465679263644
VGB,British Virgin Islands,2019,10,2019-10,2019-10-01,2,4.96,292.69849046430255,171.14991622513054,99.12634860457948
VGB,British Virgin Islands,2019,11,2019-11,2019-11-01,1,4.78,61.69085326689408,61.69085326689408,276.2085395205966
VGB,British Virgin Islands,2019,12,2019-12,2019-12-01,4,5.0,251.0676285030704,94.4594540392736,237.26864180564093
VGB,British Virgin Islands,2020,1,2020-01,2020-01-01,30,6.4,3276.449608767086,492.41588574876045,219.63752949484834
VGB,British Virgin Islands,2020,2,2020-02,2020-02-01,4,5.0,163.96559743251606,93.19957338769319,244.34391763786223
VGB,British Virgin Islands,2020,3,2020-03,2020-03-01,1,4.8,33.14533173228203,33.14533173228203,405.0604678051719
VGB,British Virgin Islands,2020,4,2020-04,2020-04-01,0,,0.0,0.0,
VGB,British Virgin Islands,2020,5,2020-05,2020-05-01,3,5.4,260.3043422648089,162.4822035677165,221.79797992002025
VGB,British Virgin Islands,2020,6,2020-06,2020-06-01,4,4.8,228.16303029420627,72.55527929678793,248.3710957601691
VGB,British Virgin Islands,2020,7,2020-07,2020-07-01,3,5.3,235.2565437892299,123.98035981121562,254.9548246106159
VGB,British Virgin Islands,2020,8,2020-08,2020-08-01,1,4.8,80.62646829912093,80.62646829912093,227.27544735472688
VGB,British Virgin Islands,2020,9,2020-09,2020-09-01,0,,0.0,0.0,
VGB,British Virgin Islands,2020,10,2020-10,2020-10-01,3,5.3,554.8458199134809,362.8422926008732,41.57644244350899
VGB,British Virgin Islands,2020,11,2020-11,2020-11-01,2,4.71,271.11091170360237,140.17915629369293,70.43838494137586
VGB,British Virgin Islands,2020,12,2020-12,2020-12-01,3,4.8,170.03190417609667,76.35999677765044,237.06019389551946
VGB,British Virgin Islands,2021,1,2021-01,2021-01-01,1,5.4,408.08249864579943,408.08249864579943,41.10207891134221
VGB,British Virgin Islands,2021,2,2021-02,2021-02-01,1,4.99,224.3789944969663,224.3789944969663,66.32264903281477
