time,precip_mm,rain_1d_mm,rain_3d_mm,rain_5d_mm,year,month,year_month
2024-07-30,0.3708105324181583,0.3708105324181583,11.625768416664696,12.674132111430874,2024,7,2024-07
2024-07-31,18.672088540526406,18.672088540526406,30.2978569571911,30.297856957191122,2024,7,2024-07
2024-08-01,0.3170600728922796,0.3170600728922796,19.35995914583684,30.614917030083404,2024,8,2024-08
2024-08-02,0.9463659041715659,0.9463659041715659,19.935514517590246,31.561282934254972,2024,8,2024-08
2024-08-03,1.7131334377814975,1.7131334377814975,2.976559414845336,22.019458487789922,2024,8,2024-08
2024-08-04,8.171891306383863,8.171891306383863,10.83139064833692,29.820539261755627,2024,8,2024-08
2024-08-05,25.711312401036217,25.711312401036217,35.59633714520157,36.859763122265434,2024,8,2024-08
2024-08-06,0.17899111021165603,0.17899111021165603,34.062194817631735,36.721694159584814,2024,8,2024-08
2024-08-07,1.7504077166995178,1.7504077166995178,27.640711227947385,37.52573597211276,2024,8,2024-08
2024-08-08,0.0,0.0,1.9293988269111666,35.81260253433127,2024,8,2024-08
2024-08-09,0.08721600302959616,0.08721600302959616,1.8376237197291065,27.727927230977002,2024,8,2024-08
2024-08-10,56.71521722849989,56.71521722849989,56.80243323152948,58.73183205844067,2024,8,2024-08
2024-08-11,1.91271608638413,1.91271608638413,58.71514931791361,60.46555703461315,2024,8,2024-08
2024-08-12,5.61874661755327,5.61874661755327,64.24667993243727,64.3338959354669,2024,8,2024-08
2024-08-13,14.795139301636695,14.795139301636695,22.326602005574088,79.1290352371036,2024,8,2024-08
2024-08-14,0.0,0.0,20.41388591918996,79.041819234074,2024,8,2024-08
2024-08-15,9.556332064238472,9.556332064238472,24.35147136587516,31.88293406981258,2024,8,2024-08
2024-08-16,0.0,0.0,9.556332064238465,29.97021798342845,2024,8,2024-08
2024-08-17,0.0,0.0,9.556332064238465,24.35147136587518,2024,8,2024-08
2024-08-18,0.066805064817828,0.066805064817828,0.06680506481782089,9.623137129056314,2024,8,2024-08
2024-08-19,0.036700527439815736,0.036700527439815736,0.10350559225763663,9.65983765649613,2024,8,2024-08
2024-08-20,0.0,0.0,0.10350559225763663,0.10350559225765794,2024,8,2024-08
2024-08-21,0.7886969392768339,0.7886969392768339,0.8253974667166426,0.8922025315344919,2024,8,2024-08
2024-08-22,2.4776934538422477,2.4776934538422477,3.2663903931190745,3.36989598537674,2024,8,2024-08
2024-08-23,26.780153865029224,26.780153865029224,30.046544258148298,30.083244785588136,2024,8,2024-08
2024-08-24,24.34714360202487,24.34714360202487,53.604990920896334,54.39368786017319,2024,8,2024-08
2024-08-25,13.365230466313344,13.365230466313344,64.49252793336744,67.75891832648654,2024,8,2024-08
2024-08-26,1.2203927407220247,1.2203927407220247,38.93276680906023,68.19061412793172,2024,8,2024-08
2024-08-27,15.396589454376484,15.396589454376484,29.982212661411843,81.10951012846596,2024,8,2024-08
2024-08-28,9.195670555795768,9.195670555795768,25.812652750894273,63.52502681923251,2024,8,2024-08
2024-08-29,5.6800925814763925,5.6800925814763925,30.272352591648637,44.85797579868403,2024,8,2024-08
2024-08-30,7.8236556108176,7.8236556108176,22.699418748089755,39.316400943188285,2024,8,2024-08
2024-08-31,12.038759644694256,12.038759644694256,25.542507836988243,50.13476784716051,2024,8,2024-08
2024-09-01,9.074905912275874,9.074905912275874,28.937321167787722,43.8130843050599,2024,9,2024-09
2024-09-02,51.733335110345244,51.733335110345244,72.84700066731537,86.35074885960938,2024,9,2024-09
2024-09-03,2.3267309954865483,2.3267309954865483,63.13497201810766,82.99738727361952,2024,9,2024-09
2024-09-04,0.0,0.0,54.06006610583179,75.17373166280193,2024,9,2024-09
2024-09-05,0.0,0.0,2.326730995486541,63.13497201810768,2024,9,2024-09
2024-09-06,8.677381450909992,8.677381450909992,8.677381450909985,62.7374475567418,2024,9,2024-09
2024-09-07,1.1613909206791577,1.1613909206791577,9.838772371589144,12.165503367075711,2024,9,2024-09
2024-09-08,4.497627132534172,4.497627132534172,14.336399504123314,14.336399504123335,2024,9,2024-09
2024-09-09,8.486969374454047,8.486969374454047,14.14598742766737,22.823368878577384,2024,9,2024-09
2024-09-10,12.29548044148372,12.29548044148372,25.28007694847193,35.1188493200611,2024,9,2024-09
2024-09-11,5.293987699112669,5.293987699112669,26.07643751505043,31.73545556826378,2024,9,2024-09
2024-09-12,7.93577949571332,7.93577949571332,25.5252476363097,38.50984414329794,2024,9,2024-09
2024-09-13,1.4950416814264695,1.4950416814264695,14.724808876252451,35.50725869219024,2024,9,2024-09
2024-09-14,5.50995346650617,5.50995346650617,14.940774643645954,32.53024278424236,2024,9,2024-09
2024-09-15,4.989845785208582,4.989845785208582,11.994840933141214,25.224608127967226,2024,9,2024-09
2024-09-16,0.6944524326320071,0.6944524326320071,11.194251684346751,20.625072861486565,2024,9,2024-09
2024-09-17,1.8268916135283735,1.8268916135283735,7.511189831368955,14.516184979301617,2024,9,2024-09
2024-09-18,9.453512264743317,9.453512264743317,11.97485631090369,22.474655562618466,2024,9,2024-09
2024-09-19,0.0,0.0,11.280403878271683,16.964702096112298,2024,9,2024-09
2024-09-20,0.03118209009173514,0.03118209009173514,9.484694354835044,12.006038400995447,2024,9,2024-09
2024-09-21,0.36767963548946475,0.36767963548946475,0.39886172558119276,11.679265603852906,2024,9,2024-09
2024-09-22,0.0,0.0,0.39886172558119276,9.852373990324534,2024,9,2024-09
2024-09-23,6.906289544705593,6.906289544705593,7.27396918019505,7.305151270286808,2024,9,2024-09
2024-09-24,1.4132580726063635,1.4132580726063635,8.31954761731195,8.718409342893171,2024,9,2024-09
2024-09-25,11.008297539845238,11.008297539845238,19.327845157157185,19.695524792646673,2024,9,2024-09
2024-09-26,25.403701946031074,25.403701946031074,37.82525755848267,44.731547103188284,2024,9,2024-09
2024-09-27,13.677422671177618,13.677422671177618,50.089422157053924,58.4089697743659,2024,9,2024-09
2024-09-28,3.5670292749351287,3.5670292749351287,42.64815389214382,55.06970950459544,2024,9,2024-09
2024-09-29,8.105434099097623,8.105434099097623,25.34988604521036,61.7618855310867,2024,9,2024-09
2024-09-30,4.9876337919665374,4.9876337919665374,16.660097165999282,55.741221783208,2024,9,2024-09
2024-10-01,7.564478388364516,7.564478388364516,20.65754627942867,37.90199822554144,2024,10,2024-10
2024-10-02,13.445603228352423,13.445603228352423,25.99771540868347,37.67017878271625,2024,10,2024-10
2024-10-03,5.8570689927843524,5.8570689927843524,26.867150609501287,39.960218500565475,2024,10,2024-10
2024-10-04,11.0074709661692,11.0074709661692,30.310143187305968,42.86225536763705,2024,10,2024-10
2024-10-05,8.436964905252996,8.436964905252996,25.301504864206542,46.31158648092351,2024,10,2024-10
2024-10-06,20.221979595062198,20.221979595062198,39.66641546648439,58.96908768762118,2024,10,2024-10
2024-10-07,6.804506511118289,6.804506511118289,35.46345101143348,52.32799097038705,2024,10,2024-10
2024-10-08,0.0,0.0,27.026486106180485,46.4709219776027,2024,10,2024-10
2024-10-09,11.769577294532185,11.769577294532185,18.574083805650467,47.23302830596568,2024,10,2024-10
2024-10-10,13.452870646551942,13.452870646551942,25.22244794108412,52.24893404726463,2024,10,2024-10
2024-10-11,0.02660606022601137,0.02660606022601137,25.24905400131013,32.05356051242844,2024,10,2024-10
2024-10-12,0.5761154884002386,0.5761154884002386,14.055592195178185,25.82516948971039,2024,10,2024-10
2024-10-13,0.08303646285937889,0.08303646285937889,0.6857580114856219,25.90820595256977,2024,10,2024-10
2024-10-14,5.107342317378717,5.107342317378717,5.766494268638327,19.245970975416302,2024,10,2024-10
2024-10-15,2.020759523775186,2.020759523775186,7.211138304013274,7.813859852639546,2024,10,2024-10
2024-10-16,5.079563376926054,5.079563376926054,12.20766521807995,12.86681716933959,2024,10,2024-10
2024-10-17,1.0002058684652642,1.0002058684652642,8.100528769166496,13.290907549404615,2024,10,2024-10
2024-10-18,0.0,0.0,6.0797692453913115,13.207871086545236,2024,10,2024-10
2024-10-19,3.365807563276447,3.365807563276447,4.366013431741704,11.466336332442967,2024,10,2024-10
2024-10-20,2.2881669970990113,2.2881669970990113,5.653974560375451,11.73374380576679,2024,10,2024-10
2024-10-21,7.880245528133975,7.880245528133975,13.534220088509427,14.534425956974712,2024,10,2024-10
2024-10-22,15.5640491365127,15.5640491365127,25.73246166174568,29.09826922502215,2024,10,2024-10
